EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,Teff_StarHorse,e_Teff_StarHorse
211411722.0,KTWO211411722-C18,18.0,27.0,133.0926,11.817472,LC,-19.8,2.1,1.9,2.3,,,,,,,,,,,,,,,,,13.457,0.026,13.083,0.033,13.004,0.025,14.713,JHK,,,,510-048765,08522221+1149030,,0.989,0.011,0.868,355.741,313.391,274.447,6.0,2.0,14.0,,,0.001,133.0926,11.817472,1407.0,133.09258,11.817475,6.049061489066811e+17,133.09254902607,11.81749079815,1.0,0.12307201475319925,133.092564513035,11.817482899075001,211411722.0,0.9,133.092595,11.817472,1.0,0.11436802503077835,0.95,133.0925967555206,11.817502932796199,0.001,0.001,90.0,6.049061489066811e+17,133.09254902607,0.0304,11.81749079815,0.0185,1.2405,0.0422,-10.850999999999999,0.065,-2.818,0.038,False,24441.2,5.81208,14.718059,12338.0,14.3283,15.123276999999998,17530.9,18.0331,14.152409,0.9708680000000001,,,0.0,5364.5,0.1385,0.0553,0.93,0.6509999999999999,0.11660999999999999,08522221+1149030,133.092569,11.81752,0.06,0.06,90.0,13.457,13.083,13.004000000000001,0.026000000000000002,0.033,0.025,AAA,222.0,0.0,2451590.6904,0.166572,1.2218133092589149e+17,133.09255632,11.81748805,0.015,0.012,90.0,503635968.0,60.0,55895.74097222,5.0,73.0,15.1659,0.0026,15.2084,0.0026,115000.0,14.6917,0.0021,14.7385,0.0031,115000.0,14.5148,0.0029,14.5555,0.0057,115000.0,14.4511,0.0022,14.4994,0.0023,115000.0,14.4037,0.0034,14.4229,0.0038,115000.0,0.09575800000000001,0.0122,0.1404,5786.24414062,257.5859375
211412010.0,KTWO211412010-C05,5.0,31.0,133.164495,11.821592,LC,-12.0,3.0,2.0,3.0,,,21.397,0.087,,,,,18.672,0.008,17.249000000000002,0.005,16.531,0.005,16.121,0.006999999999999999,14.949000000000002,0.046,14.293,0.052000000000000005,14.023,0.048,17.173,gri,,,6004-301-5-0117-0340,,08523947+1149177,,1.0,0.0,0.657,1992.905,1686.079,1415.914,6.0,2.0,14.0,,,0.003,133.164495,11.821592,1430.0,133.16447,11.821516,6.049293460257486e+17,133.16443945361,11.82155569737,0.9990000000000001,0.17890958303066126,133.164454726805,11.821535848685,211412010.0,0.9,133.164493,11.821592,0.0,0.24300211258079496,0.9495,133.164488932675,11.821568870287,0.003,0.002,90.0,6.049293460257486e+17,133.16443945361,0.0849,11.82155569737,0.0537,1.1177,0.1142,-11.248,0.182,-3.06,0.11599999999999999,False,2593.86,1.9300400000000002,17.153498000000006,785.038,8.561589999999999,18.114160000000002,2741.64,9.067210000000001,16.166892999999998,1.947268,,,0.0,,,,,,0.20168599999999998,08523947+1149177,133.164493,11.821591999999999,0.15,0.06,90.0,14.949000000000002,14.293,14.023,0.046,0.052000000000000005,0.048,AAA,222.0,0.0,2451586.8493,0.285351,1.2218133164443638e+17,133.16444636,11.82155143,0.006,0.004,90.0,503635968.0,60.0,55965.90475694,5.0,68.0,18.4879,0.0078,18.5681,0.0079,115000.0,17.2522,0.0024,17.3195,0.0028,115000.0,16.5501,0.0031,16.5978,0.0,115000.0,16.2389,0.0054,16.2809,0.0041,115000.0,16.0606,0.0046,16.1075,0.0054,115000.0,0.152339,,,4976.51611328,229.9033203099998
200200544.0,KTWO200200544-C16,16.0,23.0,133.03090600000002,11.839972,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,15.0,4.0,52.0,,,0.03,133.03090600000002,11.839972,1523.0,133.0309,11.839469,6.049071152750467e+17,133.03085973206998,11.83947663853,1.0,0.14452088767295107,133.03087986603498,11.839472819265001,,,,,,,1.0,133.03090864447393,11.839489344671,0.001,0.0,90.0,6.049071152750467e+17,133.03085973206998,0.0207,11.83947663853,0.0133,1.1283,0.0263,-11.119000000000002,0.043,-2.951,0.027000000000000003,False,109035.0,19.7012,13.094446000000001,60135.3,66.5768,13.403564000000001,71390.8,43.5921,12.627815,0.775748,,,0.0,5849.25,,,1.79,3.3680000000000003,0.079322,08520741+1150221,133.030911,11.83948,0.07,0.06,90.0,12.097000000000001,11.823,11.806,0.022000000000000002,0.025,0.02,AAA,222.0,0.0,2450768.9552,0.05541,1.2220133030941786e+17,133.03086788,11.83947302,0.018000000000000002,0.015,0.0,503635968.0,60.0,55954.06079861,5.0,78.0,13.427999999999999,,,,114724.0,13.112,,,,114724.0,13.005,,,,114724.0,12.977,,,,114724.0,12.9607,0.0044,12.9807,0.0079,115000.0,0.114094,,,6283.66552734,402.7158203099998
211413537.0,KTWO211413537-C18,18.0,27.0,133.08915,11.844945,LC,-7.8,1.5,-7.4,1.1,,,,,13.257,0.12,12.674,0.07,12.927,0.16,12.534,0.08,12.412,0.08,,,11.56,0.027000000000000003,11.326,0.034,11.281,0.024,12.567,gri,,,,510-048761,08522138+1150419,,1.0,0.0,0.956,,,,6.0,2.0,14.0,,,0.002,133.08915,11.844945,1545.0,133.08909,11.84498,6.049070121958196e+17,133.08911958572,11.844945045880001,1.0,0.16340293990815874,133.08910479285998,11.84496252294,211413537.0,0.9,133.089153,11.844945,0.0,0.1811865008879228,0.95,133.0891690118496,11.844957489741399,0.001,0.001,90.0,6.049070121958196e+17,133.08911958572,0.0369,11.844945045880001,0.0223,1.101,0.0474,-11.235,0.077,-2.89,0.046,True,168762.0,56.1155,12.62018,98381.7,464.361,12.869102999999999,114127.0,570.677,12.118452,0.75065,37.23,1.19,14.0,5958.0,,,2.19,5.447,0.289941,08522138+1150419,133.08909,11.844977,0.06,0.06,90.0,11.56,11.325999999999999,11.280999999999999,0.027000000000000003,0.034,0.024,AAA,222.0,0.0,2451590.6904,0.0108,1.2221133089147446e+17,133.08911788,11.84494717,0.044000000000000004,0.027000000000000003,90.0,637853696.0,76.0,55992.30137731,10.0,73.0,12.913,,,,98340.0,12.610999999999999,,,,98340.0,12.498,,,,65572.0,12.449000000000002,,,,98340.0,12.4846,0.0048,12.3837,0.0077,16892216.0,0.15368099999999998,,,6832.13525391,3364.22802734
200200546.0,KTWO200200546-C16,16.0,23.0,133.060155,11.848201,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,15.0,4.0,52.0,,,0.044,133.060155,11.848201,1559.0,133.05957,11.847745,6.04907252713995e+17,133.05953580188998,11.847759473870001,1.0,0.1312744495440103,133.059552900945,11.847752236935001,,,,,,,1.0,133.0595826114393,11.8477725696327,0.001,0.001,90.0,6.04907252713995e+17,133.05953580188998,0.0268,11.847759473870001,0.016,1.2216,0.034,-10.64,0.054000000000000006,-3.042,0.033,False,45409.4,8.81108,14.045501000000002,23232.6,36.1487,14.436142000000002,31927.7,28.6251,13.501501999999999,0.9346399999999999,,,0.0,5423.75,0.3595,0.18600000000000005,1.26,1.239,0.108743,08521429+1150519,133.059549,11.847773,0.06,0.06,90.0,12.825,12.552999999999999,12.437999999999999,0.024,0.033,0.022000000000000002,AAA,222.0,0.0,2451590.6904,0.12504,1.222113305959378e+17,133.05953699,11.84776152,0.005,0.002,90.0,503635968.0,60.0,56063.76341435,10.0,71.0,14.485999999999999,0.002,14.5374,0.0026,115000.0,14.0088,0.0041,14.0525,0.0017,115000.0,13.8602,0.0016,13.8895,0.0054,115000.0,13.8161,0.0028,13.8589,0.0038,115000.0,13.7752,0.0011,13.8022,0.0027,115000.0,0.130628,0.07,0.247,6104.796875,335.3076171900002
211413961.0,KTWO211413961-C05,5.0,31.0,133.11762,11.851586,LC,-9.4,2.1,-6.8,2.4,,,,,15.863,0.11,15.046,0.05,15.404000000000002,0.14,14.875,0.09,14.677,0.07,,,13.656,0.029,13.371,0.034,13.294,0.027000000000000003,14.895,gri,,,,510-048775,08522821+1151058,,1.0,0.0,0.868,,,,6.0,2.0,14.0,,,0.001,133.11762,11.851586,1580.0,133.1176,11.851583,6.049304455373816e+17,133.11757190896006,11.85159693131,0.996,0.11095381767021127,133.11758595448003,11.851589965655,211413961.0,0.9,133.11762199999998,11.851586,0.0,0.12779759253418807,0.948,133.1176215122669,11.851608835809698,0.001,0.001,90.0,6.049304455373816e+17,133.11757190896006,0.0328,11.85159693131,0.0198,1.0227,0.0434,-11.275,0.068,-2.765,0.040999999999999995,False,21768.1,5.8391699999999975,14.843814000000002,11034.2,17.2626,15.244539999999999,15468.3,21.4919,14.288314000000002,0.956226,,,0.0,5412.0,0.23800000000000002,0.11800000000000001,1.05,0.8490000000000001,0.11997999999999999,08522821+1151058,133.117564,11.851633999999999,0.06,0.06,90.0,13.655999999999999,13.370999999999999,13.294,0.028999999999999998,0.034,0.027000000000000003,AAA,222.0,0.0,2451590.6904,0.223152,1.2222133117599242e+17,133.11757528,11.85159713,0.004,0.003,90.0,503635968.0,60.0,55910.99196759,5.0,63.0,15.2899,0.004,15.3372,0.0053,115000.0,14.8048,0.0018,14.847999999999999,0.0015,115000.0,14.655999999999999,0.0048,14.6992,0.0065,115000.0,14.6021,0.0038,14.6464,0.002,115000.0,14.5579,0.0043,14.606,0.0032,115000.0,0.10086200000000001,0.0909,0.182,6032.9921875,301.109375
211414071.0,KTWO211414071-C05,5.0,31.0,133.2252,11.853208,LC,-7.0,3.0,1.0,3.0,,,22.463,0.194,,,,,19.681,0.014,18.235,0.006999999999999999,17.436,0.006,16.957,0.01,15.79,0.07,15.164,0.092,14.665,0.083,18.11,gri,,,6004-301-5-0117-0420,,08525404+1151115,,0.912,0.087,0.569,4502.047000000001,3843.291,3031.199,6.0,2.0,14.0,,,0.001,133.2252,11.853208,1584.0,133.22521,11.853168,6.04927039627095e+17,133.22519573103995,11.85319559869,0.9990000000000001,0.11135008231862943,133.22520286551998,11.853181799345,211414071.0,0.9,133.225207,11.853208,0.0,0.09544054475223004,0.9495,133.2252444906576,11.8532066902355,0.005,0.003,90.0,6.04927039627095e+17,133.22519573103995,0.1479,11.85319559869,0.0957,1.1492,0.19899999999999998,-11.083,0.305,-2.576,0.2,False,1103.21,1.25731,18.081722,320.714,7.289110000000001,19.086092,1219.95,9.079139999999999,17.046064,2.040028,,,0.0,,,,,,0.184843,08525404+1151115,133.225207,11.853208,0.16,0.07,90.0,15.79,15.164000000000001,14.665,0.07,0.092,0.083,AAA,222.0,0.0,2451586.8492,0.144387,1.2222133225205434e+17,133.22520076,11.85319365,0.011000000000000001,0.009000000000000001,90.0,503635968.0,60.0,56044.18056713,5.0,66.0,19.4932,0.0105,19.5471,0.0232,115000.0,18.2294,0.0061,18.2558,0.0121,115000.0,17.4437,0.0046,17.4903,0.0152,115000.0,17.0673,0.0033,17.1186,0.0071,115000.0,16.8619,0.0023,16.9094,0.0295,115000.0,0.097911,,,,
211414403.0,KTWO211414403-C18,18.0,27.0,133.119495,11.857995,LC,,,,,,,,,,,,,,,,,,,,,15.482,0.055,14.764,0.075,14.521,0.069,17.995,JHK,,,,,08522867+1151287,,0.998,0.002,0.378,,,,6.0,2.0,14.0,,,0.002,133.119495,11.857995,1612.0,133.11951000000002,11.857933000000001,6.049304455373797e+17,133.11948051195,11.85797372783,0.9790000000000001,0.1796968085415605,133.119495255975,11.857953363915,211414403.0,0.9,133.119493,11.857995,0.0,0.15010049217910665,0.9395,133.1195289510114,11.8579840629239,0.004,0.002,90.0,6.049304455373797e+17,133.11948051195,0.1203,11.85797372783,0.0692,0.9618,0.156,-11.01,0.24600000000000002,-2.4,0.142,False,1765.5,1.57,17.571194000000002,587.607,8.76946,18.42867,1770.32,9.8792,16.641792000000002,1.786879,,,0.0,,,,,,0.195576,08522867+1151287,133.119493,11.857994999999999,0.06,0.06,90.0,15.482000000000001,14.764000000000001,14.520999999999999,0.055,0.075,0.069,AAA,222.0,0.0,2451590.6904,0.231096,1.2223133119493008e+17,133.11948329999998,11.85797379,0.003,0.002,0.0,503635968.0,60.0,55895.13344907,5.0,69.0,18.8169,0.0087,18.886,0.0121,115000.0,17.6068,0.0036,17.6702,0.0044,115000.0,17.016,0.0075,17.0329,0.01,115000.0,16.7506,0.0056,16.8156,0.0066,115000.0,16.602,0.0092,16.6938,0.0211,115000.0,0.17439100000000002,,,4262.12451172,708.5527343700005
211414799.0,KTWO211414799-C18,18.0,27.0,133.130895,11.864249,LC,-10.2,2.1,-4.7,1.3,,,,,14.343,0.12,13.752,0.09,13.997,0.14,13.619000000000002,0.09,13.499,0.06,,,12.611,0.022,12.355,0.023,12.322,0.025,13.649,gri,,,,510-048779,08523139+1151514,,1.0,0.0,0.927,149.566,134.778,120.905,6.0,2.0,14.0,,,0.002,133.130895,11.864249,1647.0,133.13085,11.864257,6.049305443209116e+17,133.13084373188,11.86424927063,1.0,0.03552377017506951,133.13084686594,11.864253135315002,211414799.0,0.9,133.130899,11.864249,1.0,0.18427556778241835,0.95,133.1308917629023,11.8642628289035,0.001,0.0,90.0,6.049305443209117e+17,133.13084373188,0.0233,11.86424927063,0.0142,1.1423,0.0308,-10.917,0.049,-3.1489999999999996,0.028999999999999998,False,69804.1,10.231,13.578664000000002,38861.3,30.4139,13.877595000000001,45301.6,25.4241,13.121635000000001,0.7559600000000001,,,0.0,6112.25,0.2905,0.154,1.29,2.082,0.148623,08523139+1151514,133.130827,11.864289,0.29,0.06,90.0,12.610999999999999,12.355,12.322000000000001,0.022000000000000002,0.023,0.025,AAA,222.0,0.0,2450768.0065,0.140844,1.2223133130839762e+17,133.13084631,11.86424942,0.015,0.011000000000000001,90.0,503635968.0,60.0,55983.23626157,5.0,53.0,13.8914,0.0024,13.9367,0.0008,115000.0,13.5683,0.0019,13.5662,0.0003,115000.0,13.5134,0.0094,13.550999999999998,0.0072,115000.0,13.4696,0.0092,13.5095,0.0022,115000.0,13.4505,0.003,13.470999999999998,0.0048,115000.0,0.030226,0.0729,0.2373,6313.58007812,393.32080079000025
211414974.0,KTWO211414974-C05,5.0,31.0,133.11646499999998,11.866789,LC,,,,,,,,,,,,,,,,,,,,,15.28,0.044,14.653,0.042,14.47,0.068,17.371,JHK,,,,,08522795+1152004,,1.0,0.0,0.653,,,,6.0,2.0,14.0,,,0.002,133.11646499999998,11.866789,1658.0,133.1165,11.866741000000001,6.049305099613644e+17,133.11646997984,11.86677751338,0.997,0.16871399292582856,133.11648498992,11.866759256689999,211414974.0,0.9,133.11646000000002,11.866789,0.0,0.1386235084626044,0.9485,133.1165200296692,11.8667886912072,0.003,0.002,90.0,6.049305099613644e+17,133.11646997984,0.1092,11.86677751338,0.0593,1.0059,0.1331,-11.376,0.222,-2.596,0.12300000000000001,False,2264.43,1.9607,17.300966,782.518,9.76567,18.117653,2230.1,11.9521,16.39111,1.726543,,,0.0,,,,,,0.185624,08522795+1152004,133.11646000000002,11.866789,0.06,0.06,107.0,15.28,14.652999999999999,14.47,0.044000000000000004,0.042,0.068,AAA,222.0,0.0,2451590.6904,0.222978,1.2224133116471066e+17,133.11646587,11.86677342,0.018000000000000002,0.005,90.0,503635968.0,60.0,55925.27081019,5.0,67.0,18.4783,0.0063,18.5637,0.0112,115000.0,17.3241,0.0027,17.3946,0.0058,115000.0,16.7732,0.006,16.8355,0.0099,115000.0,16.5432,0.003,16.5935,0.0067,115000.0,16.399,0.0033,16.4668,0.0094,115000.0,0.16757,,,4223.33789062,1053.0112304700006
211415109.0,KTWO211415109-C18,18.0,27.0,133.20519,11.868961,LC,-8.2,1.2,-7.2,1.6,,,,,14.095999999999998,0.11,13.527,0.08,13.748,0.12,13.39,0.11,13.267,0.05,,,12.447,0.023,12.167,0.029,12.089,0.026,13.412,gri,,,,510-048806,08524924+1152083,,1.0,0.0,0.901,135.43,120.78,105.634,6.0,2.0,14.0,,,0.002,133.20519,11.868961,1671.0,133.20513,11.869007,6.049300675802459e+17,133.205136662,11.86896195599,0.9990000000000001,0.16384816264832558,133.205133331,11.868984477995,211415109.0,0.9,133.205188,11.868961,0.0,0.2103302311207085,0.9495,133.2051841379946,11.8689740043232,0.001,0.0,90.0,6.049300675802459e+17,133.205136662,0.0231,11.86896195599,0.0158,1.2307,0.0322,-10.790999999999999,0.05,-2.798,0.032,False,85248.6,14.6249,13.361649,47708.1,45.7192,13.654907999999999,55061.1,53.1632,12.909809,0.745099,,,0.0,6223.5,0.309,0.154,1.27,2.184,0.22469499999999998,08524924+1152083,133.205188,11.86898,0.16,0.06,90.0,12.447000000000001,12.167,12.089,0.023,0.028999999999999998,0.026000000000000002,AAA,222.0,0.0,2451586.8492,0.2262760000000001,1.2224133205140326e+17,133.20513886,11.86896265,0.004,0.003,0.0,503635968.0,60.0,56027.58173611,5.0,72.0,13.6705,0.0022,13.7248,0.0015,115000.0,13.3393,0.0008,13.397,0.0021,115000.0,13.3484,0.0075,13.3298,0.0292,16892472.0,13.2573,0.0028,13.3123,0.002,115000.0,13.2525,0.0066,13.269,0.0023,115000.0,0.162683,0.0629,0.2313,6103.04541016,401.24658203000035
200233574.0,KTWO200233574-C18,18.0,27.0,133.052629,11.875823,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,6.0,2.0,14.0,,,0.027000000000000003,133.052629,11.875823,1706.0,133.0522,11.875917999999999,6.049190338085568e+17,133.05215938785,11.875930971069998,0.998,0.15050171459731787,133.05217969392498,11.875924485534995,,,,,,,0.998,133.052206748976,11.875942870076196,0.001,0.0,90.0,6.049190338085568e+17,133.05215938785,0.0234,11.875930971069998,0.0151,1.0323,0.0292,-10.765,0.049,-2.764,0.031,True,50104.7,8.329130000000001,13.938669,26073.5,28.2616,14.310888,34675.6,23.9274,13.411860999999998,0.899027,,,0.0,5464.31,0.629,0.2903,1.54,1.906,0.092636,08521252+1152334,133.052183,11.875945,0.06,0.06,90.0,12.779000000000002,12.423,12.387,0.024,0.03,0.027000000000000003,AAA,222.0,0.0,2451590.6904,0.114169,1.2225133052171165e+17,133.05216151,11.87593167,0.004,0.002,0.0,503635968.0,60.0,56048.39888889,5.0,64.0,14.3454,0.0014,14.4052,0.0009,115000.0,13.9134,0.0029,13.9633,0.0029,115000.0,13.7494,0.0043,13.8063,0.0026,115000.0,13.7262,0.003,13.7808,0.0021,115000.0,13.6943,0.0035,13.725,0.0011,115000.0,0.144252,0.1709,0.431,5915.16943359,327.01220702999944
211416353.0,KTWO211416353-C05,5.0,31.0,133.18014,11.88727,LC,-6.0,3.0,-2.0,3.0,,,20.946,0.065,,,,,18.279,0.006999999999999999,16.993,0.005,16.522000000000002,0.005,16.241,0.006999999999999999,15.217,0.045,14.463,0.054000000000000006,14.273,0.053,17.049,gri,,,6004-301-5-0117-0374,,08524323+1153141,,1.0,0.0002,0.642,1914.457,1717.499,1421.692,6.0,2.0,14.0,,,0.002,133.18014,11.88727,1754.0,133.18011,11.887233,6.049302350827688e+17,133.18009302481002,11.8872545601,0.998,0.09798141743291916,133.18010151240506,11.887243780050001,211416353.0,0.9,133.180138,11.88727,0.0,0.15947393769067833,0.949,133.180141016103,11.8872691478576,0.003,0.002,90.0,6.049302350827688e+17,133.18009302481002,0.0945,11.8872545601,0.055999999999999994,1.213,0.1352,-10.907,0.196,-3.388,0.11599999999999999,False,2925.86,2.17152,17.022732,1060.4,10.9428,17.787714,2759.7,13.8644,16.159763,1.627951,,,0.0,4359.0,0.1678,0.1,0.57,0.107,0.16992000000000002,08524323+1153141,133.180138,11.88727,0.16,0.06,90.0,15.217,14.463,14.273,0.045,0.054000000000000006,0.053,AAA,222.0,0.0,2451586.8492,0.165746,1.2226133180086522e+17,133.18009645,11.88725565,0.006,0.005,90.0,503635968.0,60.0,55806.93247685,5.0,63.0,18.102999999999998,0.0038,18.1656,0.0086,115000.0,16.9957,0.0016,17.039,0.0045,115000.0,16.5312,0.0045,16.5826,0.0056,115000.0,16.3181,0.0034,16.3728,0.0028,115000.0,16.1886,0.0077,16.2432,0.0064,115000.0,0.094484,0.0264,0.2771,4199.515625,94.32568359000015
211417089.0,KTWO211417089-C16,16.0,23.0,133.07814,11.898191,LC,-6.0,3.0,-3.0,3.0,,,22.541,0.257,,,,,19.846,0.015,18.388,0.008,17.587,0.006,17.148,0.011,15.965,0.07,15.106,0.075,14.952,0.094,18.265,gri,,,5972-301-6-0119-0404,,08521875+1153534,,0.843,0.157,0.539,,,,15.0,4.0,52.0,,,0.004,133.07814,11.898191,1808.0,133.07814,11.898107000000001,6.04942540165289e+17,133.07809438702,11.89816168286,0.98,0.25410801861812904,133.07811719351002,11.898134341430001,,,,,,,0.98,133.07814564186572,11.898173017714301,0.006,0.004,90.0,6.04942540165289e+17,133.07809438702,0.1764,11.89816168286,0.1159,1.0276,0.2307,-11.649000000000001,0.37,-2.633,0.248,False,960.7689999999999,1.3087600000000001,18.231817000000003,291.20799999999997,9.82125,19.190882000000002,1081.15,7.73827,17.177204,2.013678,,,0.0,,,,,,0.23849299999999998,08521875+1153534,133.07814199999999,11.898191,0.07,0.07,73.0,15.965,15.106,14.952,0.07,0.075,0.094,AAA,222.0,0.0,2451590.6904,0.30248200000000003,1.2227133078097832e+17,133.07810393,11.89816377,0.002,0.002,90.0,503636096.0,60.0,55938.17891204,10.0,70.0,19.6476,0.0121,19.7444,0.0301,115000.0,18.3952,0.0056,18.4881,0.0092,115000.0,17.5894,0.0085,17.6701,0.0092,115000.0,17.2363,0.0039,17.325,0.0055,115000.0,17.0342,0.0143,17.1562,0.0276,115000.0,0.2406510000000001,,,,
211417130.0,KTWO211417130-C05,5.0,31.0,133.160355,11.898937,LC,-10.3,1.2,-4.7,1.3,,,,,14.282,0.14,13.691,0.09,13.925,0.12,13.548,0.1,13.407,0.04,,,12.565,0.022,12.365,0.025,12.276,0.025,13.563,gri,,,5972-301-6-0120-0045,510-048794,08523846+1153563,,1.0,0.0,0.938,159.024,133.545,108.43,6.0,2.0,14.0,,,0.002,133.160355,11.898937,1812.0,133.1603,11.898962,6.04931064012661e+17,133.16029505576,11.8989370162,1.0,0.09161250441959252,133.16029752788,11.8989495081,211417130.0,0.9,133.160348,11.898937,0.0,0.18340892650783155,0.95,133.16034349960708,11.898950009592301,0.001,0.001,90.0,6.04931064012661e+17,133.16029505576,0.0283,11.8989370162,0.0173,1.1563,0.0425,-11.01,0.063,-3.0180000000000002,0.036000000000000004,False,73602.8,11.3132,13.52113,41055.0,37.8852,13.817974,47568.4,35.6644,13.068625,0.74935,,,0.0,6171.0,,,1.28,2.1390000000000002,0.159197,08523846+1153563,133.16028400000002,11.898975,0.28,0.06,90.0,12.565,12.365,12.276,0.022000000000000002,0.025,0.025,AAA,222.0,0.0,2450768.0065,0.073259,1.2227133160280925e+17,133.16029758,11.89893856,0.003,0.003,90.0,503635968.0,60.0,56025.865,5.0,58.0,13.8374,0.0079,13.8807,0.0022,115000.0,13.5026,0.003,13.5595,0.0013,115000.0,13.6468,0.001,13.5537,0.001,16892472.0,13.4444,0.0119,13.4746,0.0039,115000.0,13.4091,0.0023,13.4295,0.0009,115000.0,0.084814,,,6738.21679688,531.6513671799994
211418370.0,KTWO211418370-C18,18.0,27.0,133.22994,11.916891,LC,-6.6,2.4,-3.9,2.4,,,,,17.602,0.13,16.498,0.08,16.932000000000002,0.069,16.09,0.077,15.585,0.113,,,14.529000000000002,0.04,14.047,0.043,13.845,0.044,15.989,gri,,,5972-301-6-0120-0145,510-048811,08525518+1155007,,0.998,0.002,0.77,802.314,645.529,524.705,6.0,2.0,14.0,,,0.002,133.22994,11.916891,1911.0,133.22988,11.916889,6.049318199268964e+17,133.22989427201,11.91688113833,1.0,0.057691158655282536,133.229887136005,11.916885069165001,211418370.0,0.9,133.229937,11.916891,0.0,0.17693455956709325,0.95,133.2299416195629,11.916893649216002,0.002,0.001,90.0,6.049318199268964e+17,133.22989427201,0.0602,11.91688113833,0.0364,1.1847,0.0839,-10.76,0.125,-2.906,0.07400000000000001,False,6928.06,3.00231,16.086835999999998,2986.89,8.28411,16.663339999999998,5681.42,18.5363,15.375778,1.287561,,,0.0,5042.0,0.1247,0.0367,0.61,0.213,0.217694,08525518+1155007,133.22995,11.916869,0.17,0.06,90.0,14.529000000000002,14.047,13.845,0.04,0.043,0.044000000000000004,AAA,222.0,0.0,2451586.8492,0.256866,1.2230133229896077e+17,133.22989526,11.9168832,0.006999999999999999,0.003,0.0,503635968.0,60.0,55990.11658565,5.0,64.0,16.8075,0.0045,16.8692,0.0011,115000.0,16.0168,0.0022,16.067999999999998,0.0019,115000.0,15.7366,0.0031,15.7927,0.0018,115000.0,15.6253,0.0041,15.6709,0.0049,115000.0,15.5421,0.0069,15.5778,0.0092,115000.0,0.057665,0.0053,0.1746,4778.01611328,248.9628906299995
