,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS,bayestar2019_ext,bayestar2019_ext_err,bayestar2019_flags
1351,211384599.0,g-z outlier,KTWO211384599-C05,5.0,31.0,133.078845,11.397103999999999,LC,-4.9,2.9,-13.9,3.4,,,,,15.767000000000001,0.04,14.93,0.05,15.394,0.16,14.623,0.08,14.429,0.04,,,13.745999999999999,0.032,13.402000000000001,0.03,13.325999999999999,0.03,14.719000000000001,gri,,,6004-301-4-0116-0121,507-047526,08521891+1123495,,0.9440000000000001,0.055999999999999994,0.835,546.812,503.79400000000004,406.54699999999997,6.0,2.0,14.0,,,0.004,133.078845,11.397103999999999,7084.0,133.07882,11.397174,6.046983068494072e+17,133.07879246821992,11.39710540914,0.902,0.2653545769989901,133.07880623411,11.39713970457,,,,,,,0.902,133.0788381270839,11.3971161167628,0.001,0.001,90.0,6.046983068494072e+17,133.07879246821992,0.0338,11.39710540914,0.0229,1.1126,0.0425,-10.396,0.07400000000000001,-2.487,0.059,False,20067.8,5.34011,14.932117000000002,10262.5,17.4063,15.323258,14169.6,15.7356,14.383524,0.939734,,,0.0,5605.5,0.0197,0.0137,0.85,0.648,0.2179780000000001,08521891+1123495,133.078833,11.397097,0.06,0.06,90.0,13.71429200070873,13.383240000419319,13.313896000270546,0.03224452396447428,0.03009151080796091,0.03003812857094936,AAA,222.0,0.0,2451590.6907,0.280971,1.21671330788407e+17,133.07879586,11.39710548,0.003,0.002,90.0,503635968.0,60.0,55946.10943287,10.0,64.0,15.217380003145337,0.017781112757780212,115000.0,14.78762000233978,0.013159679082812554,115000.0,14.652760001762212,0.010167152230489857,115000.0,14.633440001384914,0.0078092893384929625,115000.0,14.61358000112921,0.0079321629056073,115000.0,0.260968,0.0019,0.109,5617.48046875,221.68701171999962,0.00028887967161241474,0.0018399650311476494,0.0012050609190913122,0.9260339999999999,0.055493604524616776,15.454184208194613,0.0026651886733843923,14.924189883070708,0.0014259437814604264,14.722289572057585,0.002500078993837282,14.670760962149338,0.0011056704186057104,14.670999920821444,0.004979507238030106,0.03999999910593033,0.004999998956918716,2
1352,211382415.0,,KTWO211382415-C05,5.0,31.0,133.266795,11.362535000000001,LC,-8.8,2.7,-7.1,2.8,,,,,14.975999999999999,0.04,14.312999999999999,0.05,14.655999999999999,0.17,14.155999999999999,0.03,14.025,0.03,,,13.171,0.026000000000000002,12.860999999999999,0.03,12.738,0.023,14.214,gri,,,,507-047560,08530402+1121451,,1.0,0.0,0.8859999999999999,,,,6.0,2.0,14.0,,,0.001,133.266795,11.362535000000001,7098.0,133.26679,11.36253,6.046870067905096e+17,133.26673001983,11.36253019698,0.999,0.21169764800093108,133.266760009915,11.36253009849,,,,,,,0.999,133.2667793547489,11.3625422203245,0.001,0.001,90.0,6.046870067905096e+17,133.26673001983,0.0255,11.36253019698,0.0154,1.0903,0.0322,-11.234000000000002,0.053,-2.793,0.033,False,40512.6,8.03716,14.169391,21955.7,22.6614,14.497519,26969.7,24.5988,13.684729,0.81279,,,0.0,5831.0,0.104,0.049,1.13,1.342,0.057854,08530402+1121451,133.266772,11.362543,0.07,0.06,90.0,13.147219000531546,12.84693000031449,12.728922000202909,0.026094567372795637,0.030028727814592964,0.02301560086911285,AAA,222.0,0.0,2451586.8496,0.078907,1.2163133266777554e+17,133.26673209,11.36253098,0.004,0.004,90.0,503635968.0,60.0,56123.79251157,5.0,62.0,14.414460002359002,0.01007176130686207,115000.0,14.060690001754836,0.008208758697860693,115000.0,13.967370001321658,0.005519705796368058,115000.0,13.977430001038686,0.005636603853302908,115000.0,13.979010000846907,0.013086868395492201,115000.0,0.20442,0.0,0.154,5913.89208984,315.86767577999944,0.00021537423234920043,0.001120056003405825,0.000989838047489463,0.76379,0.0770145071062006,14.600664114151185,0.0021256009212981576,14.169521821030093,0.003702571634349902,14.01668297121322,0.0001005676294623787,14.005042748526662,0.0036084289773408904,14.008395744430153,0.012618955614830174,0.029999999329447746,0.002799999937415122,2
1353,211380313.0,BP-RP outlier,KTWO211380313-C18,18.0,27.0,133.069005,11.327278999999999,LC,-8.1,1.6,-4.4,1.5,,,,,11.319,0.065,10.144,0.035,10.873,0.26,9.896,0.04,9.291,0.03,,,7.875,0.023,7.233,0.036000000000000004,7.119,0.018000000000000002,9.766,gri,,814-908-1,,507-047523,08521656+1119380,,1.0,0.0003,1.0,69.521,68.737,68.96600000000001,6.0,2.0,14.0,,,0.01,133.069005,11.327278999999999,7107.0,133.0691,11.327531,6.046967305964956e+17,133.06893750208,11.32727416608,0.997,1.0880730579191935,133.06901875103998,11.32740258304,,,,,,,0.997,133.0689860224736,11.327286570503599,0.001,0.001,90.0,6.046967305964957e+17,133.06893750208,0.0396,11.32727416608,0.0218,1.2077,0.049,-11.05,0.075,-2.881,0.049,False,2505280.0,612.822,9.691226,986657.0,819.9730000000003,10.365973,2141480.0,1360.19,8.935135,1.430839,,,0.0,4387.0,0.3553,0.193,16.55,91.376,0.96756,08521656+1119380,133.069017,11.327227,0.06,0.06,90.0,7.843292000708729,7.214240000419318,7.106896000270545,0.02333900866994047,0.03607629447026993,0.018063476078675568,AAA,111.0,0.0,2451590.6908,1.132938,1.215913306917332e+17,133.06893935,11.32727448,0.001,0.001,90.0,1140924416.0,136.0,51590.19079861,10.0,29.0,,,114788.0,,,98404.0,,,98404.0,,,98404.0,,,114788.0,1.083685,0.0817,0.6298,4340.71142578,130.59716796999965,0.00026555182166860104,0.0009019392162818668,0.000689401124320755,1.237839,0.355751811335178,,,,,,,,,,,0.03999999910593033,0.004999998956918716,2
1354,211377202.0,,KTWO211377202-C05,5.0,31.0,133.10949,11.276105000000001,LC,-9.5,1.5,-3.6,1.8,,,,,13.853,0.06,13.270999999999999,0.03,13.568,0.18,13.135,0.05,12.987,0.01,,,12.186,0.026000000000000002,11.887,0.032,11.828,0.02,13.162,gri,,,,507-047534,08522627+1116340,,1.0,0.0,0.937,,,,6.0,2.0,14.0,,,0.005,133.10949,11.276105000000001,7115.0,133.10951,11.276226,6.04684532889374e+17,133.10942605283,11.276102873469998,0.992,0.5332111845359607,133.10946802641502,11.276164436734998,,,,,,,0.992,133.10947345978389,11.276114685638001,0.001,0.0,90.0,6.04684532889374e+17,133.10942605283,0.0202,11.276102873469998,0.0123,1.1111,0.0251,-10.798,0.043,-2.7430000000000003,0.027000000000000003,False,103794.0,17.2367,13.147932,57900.0,65.4241,13.444693,67301.8,51.4422,12.691853,0.75284,,,0.0,5898.85,,0.2009685618729097,1.74,3.298,0.4209850000000001,08522627+1116340,133.109483,11.276119,0.06,0.06,90.0,12.178073000177182,11.88231000010483,11.824974000067636,0.026300367517351122,0.03208580721680809,0.020057147576304717,AAA,222.0,0.0,2451590.6908,0.396819,1.215313310951218e+17,133.10942784,11.27610335,0.006,0.004,0.0,503635968.0,60.0,55971.50583333,5.0,64.0,13.441920000786334,0.030160538558990955,115000.0,13.344830000584945,,114724.0,13.186290000440552,,114724.0,13.035510000346227,0.008235594836953821,115000.0,13.009470000282302,0.006907910191748278,115000.0,0.528295,0.11501772575250835,0.3064839464882943,6030.29101562,384.4873046799994,0.0001802893759429405,0.0012261349256658155,0.0008295665843188511,0.5518714381270903,0.21075603553165925,13.530645964903018,,13.397248731111786,,13.19534744940123,,13.043671500435462,,12.982332512544431,,0.009999999776482582,0.004999999888241291,2
1355,211366209.0,,KTWO211366209-C05,5.0,31.0,133.458825,11.09732,LC,-8.2,1.3,-4.1,1.4,,,,,13.604000000000001,0.04,13.011,0.04,13.29,0.09,12.866,0.05,12.752,0.04,,,11.895999999999999,0.025,11.668,0.028999999999999998,11.55,0.021,12.913,gri,,,,506-048657,08535011+1105503,,1.0,0.0,0.96,126.654,95.478,73.477,6.0,2.0,14.0,,,0.006999999999999999,133.458825,11.09732,7170.0,133.45872,11.09743,6.046292480703092e+17,133.45876378693,11.09731816245,0.8170000000000001,0.4313079763140849,133.458741893465,11.097374081224999,,,,,,,0.8170000000000001,133.4588095300794,11.097329723275699,0.001,0.001,90.0,6.046292480703092e+17,133.45876378693,0.0366,11.09731816245,0.0206,1.222,0.0436,-10.425999999999998,0.07200000000000001,-2.685,0.045,False,131660.0,24.2223,12.889735,72998.4,55.2786,13.193106,85970.5,48.1664,12.426046,0.767059,38.1,1.84,4.0,6174.11,,0.2009685618729097,1.62,3.426,0.47995,08535011+1105503,133.458793,11.097332000000002,0.08,0.06,0.0,11.880146000354365,11.658620000209659,11.543948000135273,0.02526452806252287,0.029080137113705863,0.021046081643740354,AAA,222.0,0.0,2451586.8595,0.437005,1.213113345874973e+17,133.45876534,11.09731876,0.006999999999999999,0.006,0.0,503635968.0,60.0,56056.40135417,5.0,71.0,13.131740001572668,0.01622014192702755,16892216.0,13.205660001169889,,114724.0,13.008580000881105,,114724.0,12.826020000692456,,114724.0,12.741240000564606,0.01872414950087423,115000.0,0.431308,0.11501772575250835,0.3064839464882943,6373.58105469,438.4106445299994,0.00019973119529255505,0.0008218709491782997,0.0006081313933279895,0.5660904381270904,0.21075331603819883,13.240675666089558,,13.281272309682286,,13.036902849547785,,12.856838227902752,,12.707062154033306,,0.019999999552965164,0.004599999897181987,2
1356,211435398.0,,KTWO211435398-C05,5.0,31.0,133.19721,12.176069,LC,,,,,,,,,,,,,,,,,,,,,16.147000000000002,0.083,15.429,0.10099999999999999,15.304,0.121,18.349,JHK,,,,,08524733+1210338,,0.654,0.34600000000000003,0.727,4668.685,3823.4790000000003,3214.782,6.0,2.0,14.0,,,0.004,133.19721,12.176069,7174.0,133.1973,12.176058,6.049563527798627e+17,133.19722088896998,12.17603478548,0.973,0.29066635631404963,133.19726044448498,12.17604639274,,,,,,,0.973,133.1972697955489,12.1760471536917,0.006999999999999999,0.004,90.0,6.049563527798627e+17,133.19722088896998,0.2101,12.17603478548,0.1285,1.4068,0.2673,-11.103,0.423,-2.873,0.28300000000000003,False,604.628,1.06541,18.734646,138.845,6.53409,19.995066,755.75,10.5162,17.565973,2.429092,,,0.0,,,0.2009685618729097,,,0.113235,08524733+1210338,133.197214,12.176069,0.18,0.14,178.0,16.10736500236243,15.40555000139773,,0.083,0.101,0.121,AAB,222.0,0.0,2450768.0135,0.305215,1.226113319725118e+17,133.19722285,12.17603519,0.004,0.003,90.0,503635968.0,60.0,55839.55572917,5.0,51.0,20.196500010484456,0.0198,115000.0,18.985650007799265,0.0128,115000.0,17.932050005874036,0.0093,115000.0,17.43195000461638,0.0043,115000.0,17.203850003764032,0.0113,115000.0,0.283639,0.11501772575250835,0.3064839464882943,,,0.001911483179813956,0.04992925310039649,0.015003783502260044,2.2281234381270902,0.21710356689836857,20.625904507104458,0.02058246977839625,19.147044516538923,0.013918555096906324,18.032096389116166,0.009307115268904707,17.426393931044174,0.009552757144855038,17.412021084657326,0.02649687694531327,0.04999999701976776,0.0,2
1357,211434882.0,,KTWO211434882-C16,16.0,23.0,133.152165,12.168617,LC,-14.0,4.0,-4.0,4.0,,,23.296,0.45399999999999996,,,,,20.930999999999997,0.031,19.406,0.013000000000000001,18.428,0.009000000000000001,17.926,0.018000000000000002,16.494,0.109,16.086,0.187,15.503,0.139,19.179000000000002,gri,,,6004-301-6-0117-0489,,08523652+1210070,,0.807,0.193,0.382,,,,15.0,4.0,52.0,,,0.006999999999999999,133.152165,12.168617,7177.0,133.15233,12.168636,6.049562153411309e+17,133.15217507433002,12.16851553272,0.927,0.6966523382668042,133.152252537165,12.168575766360002,,,,,,,0.927,133.1522256925105,12.168525956777305,0.01,0.006,90.0,6.049562153411309e+17,133.15217507433002,0.3085,12.16851553272,0.1761,1.2895,0.3757,-11.492,0.632,-2.421,0.35700000000000004,False,407.18800000000016,1.00204,19.16388,122.916,8.82057,20.127367,482.41,6.26131,18.05338,2.073988,,,0.0,,,0.2009685618729097,,,0.5400739999999999,08523652+1210070,133.152168,12.168617,0.29,0.2,95.0,16.45436500236243,,,0.109,0.187,0.139,ACB,222.0,0.0,2450768.0063,0.5741850000000001,1.2260133152155272e+17,133.15218448,12.16851333,0.004,0.004,90.0,503635968.0,60.0,56077.19862269,5.0,47.0,20.57060001048446,0.0259,115000.0,19.337850007799265,0.0122,115000.0,18.335750005874036,0.0124,115000.0,17.924650004616378,0.0105,115000.0,17.699250003764032,0.0173,115000.0,0.676217,0.11501772575250835,0.3064839464882943,,,0.0026685821813724328,0.07524483211314656,0.014001351064003385,1.8730194381270902,0.2242180579632277,20.997774318161284,0.02691566755297702,19.499100818789312,0.014098310035259094,18.435490015396475,0.012408889977788273,17.92065381770735,0.01522921178693197,17.90377536521321,0.03549585597410916,0.04999999701976776,0.0,2
1358,211434023.0,,KTWO211434023-C05,5.0,31.0,133.15767,12.155676,LC,,,,,,,,,,,,,,,,,,,,,16.257,0.091,15.53,0.10400000000000001,15.384,0.14300000000000002,18.555999999999997,JHK,,,,,08523784+1209204,,0.797,0.203,0.7509999999999999,,,,6.0,2.0,14.0,,,0.004,133.15767,12.155676,7178.0,133.15776,12.155663,6.049561423255694e+17,133.15764496801,12.155599660590001,0.958,0.4646306282729267,133.157702484005,12.155631330295002,,,,,,,0.958,133.1576921346836,12.155612084282,0.006999999999999999,0.004,90.0,6.049561423255694e+17,133.15764496801,0.2041,12.155599660590001,0.1244,1.4631,0.2737,-10.709,0.428,-2.886,0.265,False,584.724,0.988369,18.770988,168.582,8.37016,19.784359,688.1030000000003,8.34735,17.667788,2.116571,,,0.0,,,0.2009685618729097,,,0.301066,08523784+1209204,133.157671,12.155676,0.23,0.12,91.0,16.21736500236243,15.506550001397729,,0.091,0.104,0.14300000000000002,AAB,222.0,0.0,2450768.0063,0.316693,1.2258133157630722e+17,133.15764845,12.15559857,0.008,0.004,0.0,503635968.0,60.0,55954.03652778,5.0,55.0,20.10840001048446,0.0329,115000.0,18.923450007799268,0.006999999999999999,115000.0,18.011350005874036,0.0062,115000.0,17.57655000461638,0.0024,115000.0,17.349350003764034,0.0095,115000.0,0.455978,0.11501772575250835,0.3064839464882943,,,0.0018336891956812497,0.052611666122568325,0.013091774207272259,1.9156024381270902,0.21761272226029216,20.525032393638178,0.033917757742644924,19.084308255818016,0.010369474932816538,18.109739855889693,0.006220567653951526,17.579242426002022,0.012214808906152888,17.538358203680318,0.03497959410206737,0.04999999701976776,0.0,2
1359,211376143.0,BP-RP outlier,KTWO211376143-C18,18.0,27.0,133.12698,11.258983,LC,-10.0,1.2,-3.7,1.1,,,,,10.374,0.043,8.754,0.015,10.096,0.06,9.218,0.02,7.912000000000001,0.04,,,,,,,,,8.567,gri,,814-1224-1,,507-047537,,,0.9990000000000001,0.0006,1.0,218.533,220.359,216.326,6.0,2.0,14.0,,,0.023,133.12698,11.258983,7228.0,133.12679,11.25844,6.046843267309426e+17,133.12692243921998,11.25897689747,0.986,1.9885900712123628,133.12685621960998,11.258708448735002,,,,,,,0.986,133.1269709454076,11.2589896745157,0.001,0.001,90.0,6.046843267309426e+17,133.12692243921998,0.0409,11.25897689747,0.0274,1.2029,0.0517,-11.049,0.09,-2.968,0.068,False,12528700.0,6382.34,7.943599000000002,3220460.0,6835.74,9.081595,13802300.0,16985.7,6.912045,2.16955,34.01,0.14,22.0,3956.46,,0.2009685618729097,51.55,586.686,0.039992,08523047+1115323,133.126981,11.258991,0.08,0.08,90.0,,,,0.05232981670810747,0.04015028097946611,0.03606957436814422,EEE,111.0,0.0,2451590.6908,0.029016000000000007,1.2151133126429094e+17,133.12648555,11.25871641,0.098,0.098,90.0,268959744.0,32.0,56178.92032407,0.0,4.0,,,24.0,,,0.0,,,0.0,,,24.0,,,0.0,1.464803,0.11501772575250835,0.3064839464882943,,,0.0005529522771026918,0.002302138444512806,0.0013353318653103064,1.9685814381270903,0.21076763954188146,,,,,,,,,,,0.03999999910593033,0.007399999499320985,2
1360,211437688.0,g-z outlier,KTWO211437688-C16,16.0,23.0,132.85121999999998,12.211021,LC,-8.8,2.4,-5.1,2.6,,,,,17.109,0.08,16.284000000000002,0.09,16.775,0.18,,,,,,,14.468,0.026000000000000002,13.978,0.031,13.809000000000001,0.036000000000000004,16.090999999999998,BV,,,,512-046207,08512429+1212396,,1.0,0.0,0.777,733.5060000000003,577.419,451.404,15.0,4.0,52.0,,,0.004,132.85121999999998,12.211021,,,,6.050007455618982e+17,132.85116442174998,12.21103573913,1.0,,132.85116442174998,12.21103573913,,,,,,,1.0,132.8512128393263,12.211049028517197,0.001,0.001,90.0,6.050007455618982e+17,132.85116442174998,0.0454,12.21103573913,0.0292,1.1126,0.0559,-10.991,0.092,-3.087,0.064,False,8009.83,3.23102,15.929307,3582.32,11.0395,16.465977,6382.96,14.2744,15.249366,1.216611,,,0.0,4908.04,,0.2009685618729097,0.74,0.28800000000000003,0.104001,08512429+1212396,132.851226,12.211011,0.08,0.07,90.0,14.436292000708729,13.95924000041932,13.796896000270545,0.026300367406094472,0.03108856739551741,0.03603177997330807,AAA,222.0,0.0,2450767.9965,0.041734,1.2265132851200371e+17,132.8511673,12.21103583,0.005,0.003,90.0,503635968.0,60.0,56096.95778935,5.0,80.0,16.452580003145336,0.01823315581310307,115000.0,15.76392000233978,0.013903494293256437,115000.0,15.528860001762212,0.009916198085857041,115000.0,15.441040001384915,0.008458427748246115,115000.0,15.37578000112921,0.007754302570901683,115000.0,0.19296,0.11501772575250835,0.3064839464882943,5014.38476562,154.34375,0.0004378779629054868,0.003340727324520997,0.0024253526731783607,1.0156424381270903,0.2107912657585564,16.728269380084452,0.0048807503852101265,15.902184150301409,0.004727564697036936,15.599856574216929,0.0011005386309050297,15.465786098434457,0.0035039520031798685,15.46556636558893,0.00509252572737461,0.03999999910593033,0.004999998956918716,2
1361,211444876.0,g-z outlier,KTWO211444876-C16,16.0,23.0,132.531915,12.321823,LC,-6.9,2.0,-2.7,2.4,,,,,16.337,0.15,15.48,0.22,15.838,0.29,15.135,0.01,14.972000000000001,0.04,,,13.995,0.026000000000000002,13.502,0.027000000000000003,13.447000000000001,0.035,15.232000000000001,gri,,,5849-301-3-0108-0033,512-046149,08500765+1219185,,1.0,0.0,0.882,,,,15.0,4.0,52.0,,,0.004,132.531915,12.321823,,,,6.049952480038235e+17,132.53184540693002,12.321806805019998,1.0,,132.53184540693002,12.321806805019998,,,,,,,1.0,132.53189262513598,12.321819370691,0.001,0.001,90.0,6.049952480038235e+17,132.53184540693002,0.0412,12.321806805019998,0.0343,1.1692,0.048,-10.714,0.095,-2.918,0.08,False,16455.6,5.56872,15.14758,8118.79,17.5661,15.57766,11960.2,17.4855,14.567576,1.010083,,,0.0,5311.0,0.029,0.0145,0.83,0.4970000000000001,0.07977100000000001,08500765+1219185,132.531901,12.321816,0.06,0.06,90.0,13.987073000177181,13.49731000010483,13.443974000067636,0.026300367517351122,0.027101642473366345,0.03503268714925628,AAA,222.0,0.0,2450767.9781,0.055313,1.2278132531862669e+17,132.5318461,12.3218106,0.043,0.015,0.0,503635968.0,60.0,55983.57442130001,10.0,81.0,15.583120000786334,0.01834252125985902,115000.0,15.075030000584945,0.013424500636745997,115000.0,14.895290000440552,0.00995394497967273,115000.0,14.851510000346229,0.009676002393471201,115000.0,14.807670000282302,0.007754303528832214,115000.0,0.246404,0.0039,0.0671,5233.59814453,250.5,0.00036736054059689294,0.002346599415746542,0.001586158792913493,0.9955830000000001,0.03561281270181168,15.723029458671133,0.005276249839425957,15.133738418542748,0.0030313835295447717,14.905988510477464,0.0014003470525999126,14.83933960681486,0.005848117995921442,14.835142815815512,0.004967627994205747,0.009999999776482582,0.004999999888241291,2
1362,211397275.0,,KTWO211397275-C18,18.0,27.0,133.35693,11.599129,LC,-6.8,1.6,-6.5,1.8,,,,,14.113,0.09,13.534,0.03,13.806,0.16,13.42,0.11,13.294,0.04,,,12.453,0.021,12.167,0.026000000000000002,12.137,0.023,13.447000000000001,gri,,,,508-049361,08532566+1135568,,1.0,0.0,0.92,,,,6.0,2.0,14.0,,,0.004,133.35693,11.599129,,,,6.047089927273915e+17,133.35687366203,11.59912858876,1.0,,133.35687366203,11.59912858876,,,,,,,1.0,133.35692311639357,11.5991416973694,0.001,0.0,90.0,6.047089927273915e+17,133.35687366203,0.0236,11.59912858876,0.016,1.1376,0.0327,-11.252,0.051,-3.045,0.032,True,82557.4,13.2457,13.396476000000002,46380.9,36.4292,13.68554,53054.0,38.8951,12.950125,0.7354149999999999,,,0.0,6269.5,0.35700000000000004,0.172,1.33,2.474,0.051756,08532566+1135568,133.356918,11.59913,0.07,0.06,0.0,12.429219000531546,12.15293000031449,12.12792200020291,0.021,0.026,0.023,AAA,222.0,0.0,2451586.8582,0.042471,1.2191133356959944e+17,133.35687557,11.59912873,0.004,0.002,90.0,235200512.0,28.0,56016.87365741,10.0,84.0,13.597060002359003,0.0021,115000.0,13.309790001754834,0.0067,98616.0,13.339870001321657,,114724.0,13.248430001038686,0.0039,115000.0,13.234610000846908,0.0052,115000.0,0.191949,0.03,0.332,6212.43798828,367.3701171899993,0.00017418405234842423,0.0008524409080457064,0.000795686394933327,0.563415,0.18100375623820847,13.760216553036901,,13.41526836339026,,13.38846979639858,,13.285723753698361,,13.237779571721115,,0.029999999329447746,0.0,2
1363,211441095.0,,KTWO211441095-C16,16.0,23.0,133.034145,12.262914,LC,-10.3,2.4,-5.4,1.8,,,,,14.82,0.04,14.192,0.03,14.492,0.09,14.082,0.13,13.902000000000001,0.04,,,13.015,0.023,12.714,0.026000000000000002,12.658,0.027999999999999997,14.079,gri,,,,512-046244,08520819+1215464,,0.996,0.004,0.8909999999999999,253.951,220.648,183.893,15.0,4.0,52.0,,,0.003,133.034145,12.262914,,,,6.050054184862729e+17,133.0341040239,12.26289667741,1.0,,133.0341040239,12.26289667741,,,,,,,1.0,133.03415145544278,12.2629089872316,0.001,0.001,90.0,6.050054184862729e+17,133.0341040239,0.0264,12.26289667741,0.018000000000000002,1.1117,0.0347,-10.765,0.053,-2.859,0.036000000000000004,False,44940.8,9.9611,14.056765,24277.9,23.5654,14.38836,30060.4,19.6262,13.566933,0.821427,,,0.0,5812.5,0.262,0.132,1.18,1.433,0.029006,08520819+1215464,133.03415900000002,12.262904,0.09,0.06,0.0,12.98329200070873,12.69524000041932,12.645896000270545,0.02333900866994047,0.026105536246275964,0.02804084820480444,AAA,222.0,0.0,2450767.9975,0.061005,1.2271133034145597e+17,133.03411553,12.26290339,0.014,0.004,0.0,503635968.0,60.0,56056.23085648,5.0,59.0,14.276880003145337,0.017739728602909746,115000.0,13.93702000233978,0.01313990690844552,115000.0,13.838060001762212,0.009968499610169771,115000.0,13.818440001384914,0.008024649523331212,115000.0,13.81408000112921,0.007034856669548602,115000.0,0.11048399999999996,0.0473,0.2521,6134.56738281,261.97021485000005,0.0002406260792702269,0.0010533612267606797,0.0007086373677301847,0.689427,0.14970538312563442,14.499113780584777,0.0023399346145429874,14.072122175804415,0.0012136585462447726,13.907110142603099,0.001500065297153447,13.861210279556248,0.0021248306063904386,13.85698765843572,0.003230404032914,0.03999999910593033,0.004999998956918716,2
1364,228682441.0,,KTWO228682441-C05,5.0,31.0,132.87745800000002,11.81525,LC,,,,,,,,,,,,,,,,,,,,,,,,,,,13.31,,,,,,,,0.447,0.5529999999999999,0.887,2106.601,1854.4620000000002,1618.736,6.0,1.0,13.0,,,0.008,132.87745800000002,11.81525,,,,6.049178312191745e+17,132.87732107545,11.815211686440001,1.0,,132.87732107545,11.815211686440001,,,,,,,1.0,132.8773687281747,11.8152255798965,0.001,0.0,90.0,6.049178312191745e+17,132.87732107545,0.0215,11.815211686440001,0.013,1.1192,0.0286,-10.833,0.046,-3.227,0.028,False,101986.0,23.7656,13.167013,56531.3,79.9968,13.470666,68475.9,104.838,12.673075,0.7975909999999999,,,0.0,6225.0,,0.2009685618729097,1.53,3.16,0.326623,08513056+1148546,132.877336,11.815179,0.11,0.11,135.0,,,,,,0.031004784730402773,UUE,662.0,0.0,2450768.9546,0.500141,1.2217132877352882e+17,132.87732925,11.81520922,0.021,0.013,90.0,570744832.0,68.0,56030.87550926,4.0,52.0,11.379560006290674,,32804.0,11.616640004679562,,114724.0,11.800320003524423,,114724.0,11.968080002769828,,32804.0,12.88746000225842,0.009088913323582614,16696.0,0.476842,0.11501772575250835,0.3064839464882943,,,0.00025297753008390135,0.0015353269052445096,0.0016610130832883825,0.5966224381270903,0.21076297378481135,11.636942770836411,,11.83128610567266,,11.94503858717766,,12.1283827601297,,12.827474392638068,,0.07999999821186066,0.0017999996244907335,2
