,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
813,211957012.0,,KTWO211957012-C16,16.0,23.0,130.234575,19.580338,LC,-34.04,0.52,-10.71,0.4,5.86,0.53,,,6.9060000000000015,0.015,6.73,0.01,,,,,,,,,6.3679999999999986,0.021,6.33,0.017,6.28,0.018000000000000002,6.783,BV,42600.0,1395-2552-1,,548-046186,08405630+1934492,,1.0,0.0,1.0,,,,8.0,4.0,24.0,,,0.005,130.234575,19.580338,6.612460223648511e+17,130.2344,19.58028,0.9,,,,,,130.2344,19.58028,130.23475,19.5802667,,1.0,1.1881030059455269,130.23451666666665,19.580275566666668,130.2343983497,19.5802817327,6.61246022364851e+17,1.0,0.4019235694696657,0.95,130.23456272320792,19.5803420342404,0.001,0.001,90.0,6.612460223648511e+17,130.23439834971,0.0338,19.58028173265,0.0231,5.3013,0.0438,-35.969,0.071,-14.005999999999998,0.047,True,38427400.0,9918.52,6.726763,25532000.0,26469.1,6.8336770000000016,18681700.0,41298.6,6.58338,0.250297,,,0.0,8088.0,,,,,0.044101,08405630+1934492,130.234598,19.580351,0.07,0.06,0.0,6.367999999999999,6.33,6.28,0.021,0.017,0.018000000000000002,AAA,111.0,0.0,2451106.0065,0.090973,1.3149130234501693e+17,130.23440386,19.58028364,0.001,0.001,90.0,1409359872.0,168.0,51105.50649306,2.0,9.0,,,68.0,,,68.0,,,68.0,,,114788.0,,,114788.0,0.612576,,,8597.59375,582.7978515600007,0.00028020388362147756,0.0011250028921184004,0.0023975278574326713,0.250297,0.0026483525698895267,,,,,,,,,,
814,211953774.0,,KTWO211953774-C18,18.0,27.0,130.29709499999998,19.529624,LC,-32.2,5.6,-12.8,5.7,,,,,,,,,,,,,,,,,12.768,0.022,12.144,0.023,11.938,0.02,14.927,JHK,,,,548-046200,08411130+1931467,,1.0,0.0,0.8490000000000001,,,,14.0,1.0,45.0,,,0.005,130.29709499999998,19.529624,6.612446479753167e+17,130.29693999999998,19.52958,0.9,130.2970833,19.5296111,211953774.0,0.9,0.498925179416933,130.29701165,19.52959555,130.2970833,19.5296472,0.99,0.0,0.30605798131770523,130.2970295625,19.5296084625,130.2969449367,19.5295849086,6.61244647975317e+17,1.0,0.29938486503247025,0.9475,130.29710712600442,19.52964029623169,0.002,0.001,90.0,6.612446479753167e+17,130.29694493672,0.0467,19.52958490861,0.028999999999999998,5.4382,0.0593,-35.503,0.09699999999999999,-12.864,0.057,False,12010.5,5.7804699999999976,15.489465,2546.54,12.7634,16.83651,14897.8,27.2744,14.329116,2.5073939999999997,,,0.0,3591.42,1.588,0.762,,,0.071655,08411130+1931467,130.297112,19.529657,0.07,0.07,90.0,12.767999999999999,12.144,11.937999999999999,0.022000000000000002,0.023,0.02,AAA,222.0,0.0,2451106.0093,0.13206199999999998,1.3143130297004608e+17,130.29695559,19.52958865,0.008,0.001,90.0,503635968.0,60.0,56032.68417824,5.0,88.0,17.1772,0.0047,115000.0,15.9856,0.0028,115000.0,14.7786,0.0032,115000.0,14.2614,0.0039,115000.0,13.9686,0.0036,115000.0,0.48982299999999995,0.6279,0.9276,3476.19311523,141.82226562999998,0.0005224225266837842,0.005428178365450788,0.0019859126522732275,2.5073939999999997,0.005780049258406616,17.43495214161634,0.004928126947458618,16.016485204574447,0.0031593876304091386,14.780701130729769,0.003201490089351111,14.17526887723082,0.004518224393715666,14.120953354630938,0.0073504626733601535
815,211972445.0,,KTWO211972445-C18,18.0,27.0,131.238525,19.815535,LC,,,,,,,,,,,,,,,,,,,,,13.892,0.027000000000000003,13.288,0.033,13.012,0.03,16.212,JHK,,,,,08445724+1948559,,0.794,0.206,0.75,2333.914,1961.939,1506.229,14.0,4.0,48.0,,,0.011,131.238525,19.815535,6.611733171565793e+17,131.23835,19.81544,0.9,,,,,,131.23835,19.81544,,,,,,131.23835,19.81544,131.2383509125,19.8154378279,6.611733171565788e+17,1.0,0.008408131066698467,0.95,131.2385168709371,19.815494364283897,0.003,0.002,90.0,6.611733171565793e+17,131.23835091254,0.0856,19.81543782788,0.0516,5.3333,0.1004,-36.26300000000001,0.17,-13.130999999999998,0.106,False,3241.4,2.50665,16.911535,538.288,6.74485,18.523851,4405.37,9.275310000000001,15.651964999999999,2.871886,,,0.0,3876.76,,,,,0.148857,08445724+1948559,131.238521,19.815535,0.08,0.08,90.0,13.892000000000001,13.288,13.012,0.027000000000000003,0.033,0.03,AAA,222.0,0.0,2451110.0012,0.013547,1.3177131238434909e+17,131.23836369,19.81544122,0.003,0.002,90.0,503636096.0,60.0,55912.68246528,5.0,86.0,18.83,0.0094,115000.0,17.6387,0.0044,115000.0,16.1484,0.0034,115000.0,15.4731,0.0031,115000.0,15.1338,0.0078,115000.0,0.642228,,,,,0.0008393005728366492,0.013519951116665796,0.0022835660111148936,2.871886,0.013711446018715599,19.108355116585287,0.009806495281242285,17.67275344284705,0.005303623667146252,16.153864684452163,0.003405903134657088,15.368500665727385,0.005545008761529579,15.330145108263569,0.01507897571218704
816,211937293.0,,KTWO211937293-C18,18.0,27.0,129.73029,19.283811,LC,-34.1,3.6,-11.1,3.7,,,,,17.257,0.107,15.944,0.063,16.734,0.03,15.418,0.05,14.308,0.04,,,12.629,0.021,11.933,0.024,11.741,0.018000000000000002,15.036,gri,,,5061-301-6-0109-0365,547-045607,08385527+1917017,,1.0,0.0,0.8759999999999999,,,,14.0,2.0,46.0,,,0.006999999999999999,129.73029,19.283811,6.612571549201471e+17,129.7301,19.28377,0.9,129.73025,19.2838056,211937293.0,0.9,0.5255683863000613,129.730175,19.2837878,129.73025,19.2838139,0.99,0.0,0.2716206122853184,129.73019375,19.283794325,129.7301010823,19.2837707563,6.61257154920147e+17,1.0,0.3261176239506647,0.9475,129.7302638558529,19.283827272414502,0.001,0.001,90.0,6.612571549201471e+17,129.73010108228002,0.0389,19.28377075633,0.0269,5.3732,0.0546,-35.684,0.086,-13.126,0.053,False,17536.0,7.92168,15.078538,4495.81,13.8909,16.219368,19873.8,36.3823,14.016217999999999,2.20315,,,0.0,3718.48,,,0.53,0.048,0.10641400000000001,08385527+1917017,129.730303,19.283821,0.17,0.08,0.0,12.629000000000001,11.933,11.741,0.021,0.024,0.018000000000000002,AAA,222.0,0.0,2451105.9874,0.056986,1.3114129730197106e+17,129.73010942,19.28377383,0.003,0.003,90.0,503635968.0,60.0,56196.04842593,5.0,64.0,16.551,0.0048,115000.0,15.3752,0.0046,115000.0,14.4155,0.0036,115000.0,13.9948,0.0025,115000.0,13.7842,0.0038,115000.0,0.628035,,,,,0.000490357703940321,0.0033494745995959617,0.0019858037858690907,2.20315,0.003893892239047011,16.788706360791892,0.005018097476240194,15.405171888441421,0.004791763848564391,14.41498057883705,0.00360108822140789,13.921772366286513,0.003266764373224453,13.906076797851687,0.007027307464141308
817,211936696.0,,KTWO211936696-C18,18.0,27.0,129.936105,19.275215,LC,-34.7,1.3,-12.9,1.3,,,,,7.822999999999999,0.015,7.631,0.012,,,8.965,0.04,7.957999999999997,0.11,,,7.226,0.018000000000000002,,,,,9.167,gri,,1395-2198-1,,547-045651,08394466+1916308,,0.999,0.001,1.0,,,,14.0,2.0,46.0,,,0.004,129.936105,19.275215,6.612107349136e+17,129.93594,19.27516,0.9,129.936125,19.2752222,211936696.0,0.9,0.6673544561607092,129.93603249999998,19.2751911,129.93625,19.2751056,,1.0,0.8006384679362701,129.936086875,19.275169725,129.9359387343,19.2751621166,6.612107349136e+17,1.0,0.504156144076205,0.9333333333333332,129.9361033320566,19.2752147348799,0.002,0.001,90.0,6.612107349136e+17,129.9359387343,0.0582,19.27516211658,0.045,5.2298,0.0781,-36.086,0.129,-12.220999999999998,0.086,True,16929600.0,6831.76,7.616751,11175700.0,17693.4,7.730701,8362620.0,14061.9,7.456065,0.274636,,,0.0,7983.67,,,2.63,25.35,0.005748,08394466+1916308,129.936115,19.27523,0.08,0.06,90.0,7.226,,,0.018000000000000002,0.02,9.998,AEF,111.0,0.0,2451105.9971,0.063803,1.3113129936003064e+17,129.93594414,19.27516392,0.001,0.001,90.0,1409359872.0,168.0,51105.49709491,3.0,16.0,,,68.0,,,68.0,,,114788.0,,,114788.0,,,114788.0,0.576735,,,8499.03417969,561.9462890699997,0.00043804891741670756,0.0017175813635377619,0.001824152240071809,0.274636,0.0025055173388606267,,,,,,,,,,
818,211975006.0,"g-J outlier, g-z outlier, g-i outlier, g-H outlier, g-K outlier, r-z outlier",KTWO211975006-C05,5.0,31.0,130.29,19.85518,SC,-36.5,0.7,-11.5,0.6,,,,,11.361,0.02,10.630999999999998,0.01,10.965,0.03,10.438,0.02,10.287,0.01,,,9.406,0.022,9.064,0.023,8.939,0.018000000000000002,10.49,gri,,,,550-045987,08410961+1951186,,1.0,0.0,1.0,,,,14.0,4.0,48.0,,,0.006,130.29,19.85518,6.613063194074202e+17,130.28985,19.85512,0.9,130.29,19.8551667,211975006.0,0.9,0.5350009971666289,130.28992499999998,19.85514335,130.2899583,19.855177800000003,0.99,1.0,0.16761367387764722,130.289933325,19.8551519625,130.28984808090001,19.8551230607,6.6130631940742e+17,1.0,0.3068167197188285,0.9475,130.2900147876051,19.855183046604,0.001,0.001,90.0,6.613063194074202e+17,130.28984808091002,0.0361,19.855123060729998,0.0221,5.3751,0.0382,-36.417,0.07400000000000001,-13.932,0.045,False,1170480.0,715.203,10.517456,606179.0,1064.83,10.894885,801127.0,1268.98,10.002666,0.8922190000000001,,,0.0,5539.0,0.4677,0.2295,1.39,1.63,0.051258000000000005,08410961+1951186,130.290049,19.855192000000002,0.07,0.06,90.0,9.406,9.064,8.939,0.022000000000000002,0.023,0.018000000000000002,AAA,222.0,0.0,2451106.0095,0.17144600000000002,1.318213029000471e+17,130.29027311,19.85547695,0.009000000000000001,0.009000000000000001,90.0,302067712.0,36.0,55977.97967593,0.0,19.0,12.2013,0.349,24.0,10.5441,0.0899,24.0,10.2582,0.0254,24.0,14.0259,0.0349,16778264.0,13.1243,0.0017,16777488.0,1.413493,0.163,0.325,6052.97265625,410.62939453000035,0.0006632190612962995,0.0019055596303268847,0.0017184385056118936,0.8922190000000001,0.0025659673424073756,12.423685006825083,0.3583263299239985,10.57428237586195,0.11403279616656348,10.256035615212596,0.02581247401895999,13.96055057513528,0.11584971819567917,13.228666897154179,0.31069444448819095
819,211975006.0,"g-J outlier, g-z outlier, g-i outlier, g-H outlier, g-K outlier, r-z outlier",KTWO211975006-C05,5.0,31.0,130.29,19.85518,LC,-36.5,0.7,-11.5,0.6,,,,,11.361,0.02,10.630999999999998,0.01,10.965,0.03,10.438,0.02,10.287,0.01,,,9.406,0.022,9.064,0.023,8.939,0.018000000000000002,10.49,gri,,,,550-045987,08410961+1951186,,1.0,0.0,1.0,,,,14.0,4.0,48.0,,,0.006,130.29,19.85518,6.613063194074202e+17,130.28985,19.85512,0.9,130.29,19.8551667,211975006.0,0.9,0.5350009971666289,130.28992499999998,19.85514335,130.2899583,19.855177800000003,0.99,1.0,0.16761367387764722,130.289933325,19.8551519625,130.28984808090001,19.8551230607,6.6130631940742e+17,1.0,0.3068167197188285,0.9475,130.2900147876051,19.855183046604,0.001,0.001,90.0,6.613063194074202e+17,130.28984808091002,0.0361,19.855123060729998,0.0221,5.3751,0.0382,-36.417,0.07400000000000001,-13.932,0.045,False,1170480.0,715.203,10.517456,606179.0,1064.83,10.894885,801127.0,1268.98,10.002666,0.8922190000000001,,,0.0,5539.0,0.4677,0.2295,1.39,1.63,0.051258000000000005,08410961+1951186,130.290049,19.855192000000002,0.07,0.06,90.0,9.406,9.064,8.939,0.022000000000000002,0.023,0.018000000000000002,AAA,222.0,0.0,2451106.0095,0.17144600000000002,1.318213029000471e+17,130.29027311,19.85547695,0.009000000000000001,0.009000000000000001,90.0,302067712.0,36.0,55977.97967593,0.0,19.0,12.2013,0.349,24.0,10.5441,0.0899,24.0,10.2582,0.0254,24.0,14.0259,0.0349,16778264.0,13.1243,0.0017,16777488.0,1.413493,0.163,0.325,6052.97265625,410.62939453000035,0.0006632190612962995,0.0019055596303268847,0.0017184385056118936,0.8922190000000001,0.0025659673424073756,12.423685006825083,0.3583263299239985,10.57428237586195,0.11403279616656348,10.256035615212596,0.02581247401895999,13.96055057513528,0.11584971819567917,13.228666897154179,0.31069444448819095
820,211949501.0,,KTWO211949501-C05,5.0,31.0,130.772025,19.465165,LC,-35.4,3.6,-10.1,3.9,,,,,16.942,0.05,15.374,0.02,16.192999999999998,0.04,14.758,0.02,13.995,0.04,,,12.36,0.023,11.655,0.021,11.546,0.021,14.654000000000002,gri,,,,548-046294,08430528+1927546,,1.0,0.0,0.907,185.793,153.85,145.722,14.0,1.0,45.0,,,0.006,130.772025,19.465165,6.612316256346455e+17,130.77186,19.46512,0.9,130.77200000000002,19.4651389,211949501.0,0.9,0.4800400117655323,130.77193,19.46512945,130.77200000000002,19.4651722,0.99,0.0,0.28308556647204064,130.7719475,19.4651401375,130.7718607827,19.4651188242,6.61231625634646e+17,1.0,0.3041756286316679,0.9475,130.77202963536658,19.465171632064397,0.001,0.001,90.0,6.612316256346455e+17,130.77186078271,0.0283,19.46511882421,0.0167,5.3403,0.034,-36.976,0.059000000000000004,-12.265,0.036000000000000004,False,27406.7,7.3669,14.593724,8054.82,17.5021,15.586248000000001,28938.1,30.592,13.608244000000001,1.978005,,,0.0,3804.0,0.4205,0.2145,0.62,0.07200000000000001,0.028593,08430528+1927546,130.772026,19.465176,0.06,0.06,90.0,12.36,11.655,11.546,0.023,0.021,0.021,AAA,222.0,0.0,2451109.9849,0.039744999999999996,1.3135130771910872e+17,130.77187278,19.46512099,0.021,0.006,0.0,503635968.0,60.0,55964.76680556,5.0,74.0,15.9524,0.0088,115000.0,14.7468,0.0019,115000.0,13.9931,0.0028,115000.0,13.6742,0.0018,115000.0,13.4824,0.0035,115000.0,0.5404180000000001,0.092,0.3701,,,0.00029180584465625685,0.0023566073854640263,0.001147183047751253,1.978005,0.002620997389214924,16.17609892341227,0.009059423729844116,14.776943040567582,0.002665161670305621,13.991066008198699,0.0028026786996145046,13.608254931585174,0.003448675494935642,13.588116241460119,0.008982969230023147
821,211912899.0,,KTWO211912899-C05,5.0,31.0,130.77321,18.918348,LC,-29.0,5.0,-12.0,5.0,,,23.218000000000004,0.43,,,,,21.008000000000006,0.031,19.532,0.015,17.745,0.006999999999999999,16.77,0.01,15.083,0.049,14.617,0.057,14.312,0.075,18.724,gri,,,5071-301-4-0112-0465,,08430557+1855060,,0.904,0.096,0.546,,,,14.0,1.0,45.0,,,0.003,130.77321,18.918348,6.610100697435245e+17,130.77306000000002,18.91827,0.9,130.77316670000002,18.9183333,211912899.0,0.9,0.4289142663798928,130.77311335000002,18.91830165,130.7732083,18.9183306,0.96,0.0,0.3397360423606893,130.7731370875,18.9183088875,,,,,,0.92,130.773215658605,18.9183185356533,0.006,0.004,90.0,6.610100697435245e+17,130.77305616608,0.1997,18.91827070353,0.1189,5.0367,0.2465,-35.042,0.41100000000000003,-11.109000000000002,0.24,False,732.03,1.1718600000000001,18.527042,100.706,6.5303,20.343746,1087.29,6.386369999999999,17.171057,3.172689,,,0.0,,,,,,0.10780799999999999,08430557+1855060,130.773209,18.918348,0.08,0.06,2.0,15.083,14.617,14.312000000000001,0.049,0.057,0.075,AAA,222.0,0.0,2451109.9845,0.003406,1.307013077312525e+17,130.77306534,18.91827238,0.005,0.002,0.0,503635968.0,60.0,56098.02344907,5.0,80.0,20.748,0.019,115000.0,19.4881,0.0147,115000.0,17.7555,0.0059,115000.0,16.941,0.0042,115000.0,16.5258,0.0097,115000.0,0.562858,,,,,0.0017366959249546367,0.06821618671461417,0.006358587679118356,3.172689,0.06851189507783403,21.048133083852967,0.019923052816451438,19.529128528270935,0.016198367275137432,17.765402506255313,0.005918545418734913,16.809478043629685,0.011338402349412075,16.787729644764532,0.03108818993193394
822,211946518.0,,KTWO211946518-C05,5.0,31.0,129.67275,19.421747,LC,-40.6,3.6,-14.3,5.6,,,,,16.023,0.07,14.64,0.02,15.406,0.04,14.038,0.02,13.436,0.03,,,11.997,0.023,11.341,0.023,11.188,0.022,14.027,gri,,,,548-046055,08384146+1925181,,1.0,0.0,0.925,262.327,232.927,223.73,14.0,2.0,46.0,,,0.005,129.67275,19.421747,6.612633053131994e+17,129.67259,19.42169,0.9,129.67270829999998,19.4217222,211946518.0,0.9,0.4180394623863172,129.67264914999998,19.4217061,129.67275,19.4217194,0.99,0.0,0.3457321639754415,129.6726743625,19.421709425,129.6725882229,19.4216870331,6.61263305313199e+17,1.0,0.3033628973386605,0.9475,129.67275002807042,19.4217420424094,0.001,0.001,90.0,6.612633053131994e+17,129.67258822289,0.0293,19.42168703307,0.0198,5.3236,0.0433,-35.442,0.065,-12.776,0.037000000000000005,False,47077.9,19.6557,14.006324,15716.6,29.5734,14.860489999999999,45985.7,65.3893,13.105363,1.755127,,,0.0,4170.75,0.107,0.1167,0.6,0.099,0.017848,08384146+1925181,129.67279,19.421705,0.18,0.08,0.0,11.997,11.341,11.187999999999999,0.023,0.023,0.022000000000000002,AAA,222.0,0.0,2451105.9873,0.203236,1.3130129672687656e+17,129.67259819,19.42169094,0.022000000000000002,0.012,90.0,503635968.0,60.0,55920.86956019,5.0,84.0,15.2013,0.0018,115000.0,14.0424,0.0035,16892216.0,13.4716,0.0071,115000.0,13.2323,0.0013,16892216.0,13.0796,0.0047,115000.0,0.55352,0.0304,0.3306,,,0.0004532158675764863,0.0020410737556859713,0.0015427644292928175,1.755127,0.002558535549966275,15.405930965491542,0.0024135855302557666,14.073360564331667,0.0037304011791160175,13.467845684857702,0.007100498693741782,13.17410086094485,0.0024247027139581534,13.167852185827151,0.00743352900168373
823,211963319.0,,KTWO211963319-C16,16.0,23.0,131.4354,19.675647,LC,-29.1,8.3,-17.4,7.8,,,,,,,,,,,,,,,,,13.268,0.025,12.657,0.022,12.417,0.023,15.497,JHK,,,5071-301-5-0118-0329,549-045728,08454448+1940324,,1.0,0.0001,0.726,,,,8.0,1.0,21.0,,,0.012,131.4354,19.675647,6.611572367990764e+17,131.43511999999998,19.67564,0.9,,,,,,131.43511999999998,19.67564,131.43529170000002,19.675683300000006,0.99,0.0,0.6025427490170672,131.43517723333332,19.675654433333328,131.4351248437,19.6756352701,6.61157236799076e+17,1.0,0.19051985212909084,0.9633333333333334,131.4352969716117,19.675696206597603,0.003,0.002,90.0,6.611572367990764e+17,131.43512484371,0.09300000000000001,19.67563527012,0.0549,5.3134,0.1149,-37.644,0.18899999999999997,-14.152999999999999,0.114,False,6672.61,4.40484,16.127626,1269.83,9.90351,17.59202,8628.71,21.8898,14.922054999999999,2.6699650000000004,,,0.0,3503.29,1.0252,0.5313,,,0.39160300000000003,08454448+1940324,131.435343,19.67568,0.09,0.07,90.0,13.267999999999999,12.657,12.417,0.025,0.022000000000000002,0.023,AAA,222.0,0.0,2451110.0109,0.226819,1.3161131435215133e+17,131.43513827,19.67563889,0.006,0.004,0.0,503635968.0,60.0,55896.71853009,5.0,69.0,17.9355,0.0103,115000.0,16.7917,0.0024,115000.0,15.4364,0.0033,115000.0,14.8031,0.0048,115000.0,14.4859,0.0065,115000.0,0.8876950000000001,0.382,0.6565,,,0.0007164987024053841,0.008434897502859999,0.0027508692608469417,2.6699650000000004,0.00887213489381369,18.20067035414382,0.010697905882764768,16.823413697237232,0.00378722283442057,15.43962708548848,0.0033058438779635245,14.710988783534187,0.006620486474027755,14.652382693606956,0.014360560313289368
824,211959487.0,,KTWO211959487-C05,5.0,31.0,130.478205,19.616941,LC,-41.0,12.0,-15.0,12.0,,,26.397,0.263,,,,,21.505,0.045,19.932,0.019,18.115,0.009000000000000001,17.117,0.013,15.53,0.054000000000000006,14.811,0.06,14.537,0.08,19.132,gri,,,5061-301-6-0115-0597,,08415476+1937009,,0.86,0.14,0.564,,,,14.0,1.0,45.0,,,0.006,130.478205,19.616941,6.612496945589908e+17,130.47804,19.61681,0.9,130.478125,19.6169167,211959487.0,0.9,0.4802396288653788,130.4780825,19.61686335,130.4781667,19.616905600000006,0.99,0.0,0.3235116375805897,130.47810355,19.6168739125,,,,,,0.93,130.4782096314918,19.61687203019769,0.009000000000000001,0.004,90.0,6.612496945589908e+17,130.47803912268998,0.2757,19.61681376336,0.1422,5.478,0.363,-37.303000000000004,0.584,-13.533,0.276,False,532.979,1.21385,18.871589999999998,93.8888,8.9271,20.419853,822.3760000000003,5.67105,17.474242999999998,2.94561,,,0.0,,,,,,0.248788,08415476+1937009,130.478207,19.616941,0.09,0.07,0.0,15.53,14.811,14.537,0.054000000000000006,0.06,0.08,AAA,222.0,0.0,2451106.0161,0.006781999999999999,1.3154130478084078e+17,130.47804863,19.61681631,0.005,0.004,90.0,503635968.0,60.0,55878.46885417,10.0,68.0,21.195,0.0289,115000.0,19.8582,0.01,115000.0,18.069000000000006,0.0074,115000.0,17.2309,0.0022,115000.0,16.8387,0.0054,115000.0,0.694745,,,,,0.0024699329550603565,0.09861623281928257,0.007461466969851453,2.94561,0.09889810344394441,21.504288385248078,0.0303522736274928,19.903587233698083,0.014732503107938269,18.081071754778083,0.007437876279755669,17.0853019749736,0.01687316085565587,17.135389374018157,0.04720877222473812
825,211975426.0,,KTWO211975426-C05,5.0,31.0,129.84105,19.861207,LC,-34.8,1.6,-12.0,1.7,,,,,13.487,0.01,12.517,0.031,12.998,0.01,12.201,0.01,11.970999999999998,0.01,,,10.874,0.02,10.45,0.023,10.369000000000002,0.02,12.279000000000002,gri,,,,550-045885,08392185+1951402,,1.0,0.0,0.976,121.086,107.238,97.761,14.0,3.0,47.0,,,0.006,129.84105,19.861207,6.613158370549478e+17,129.84089,19.86114,0.9,129.8410417,19.8611944,211975426.0,0.9,0.5497047100795392,129.84096585,19.8611672,129.8410417,19.861177800000004,0.99,0.0,0.2596375779609367,129.8409848125,19.86116985,129.8408891645,19.8611416755,6.61315837054948e+17,1.0,0.3393632678824017,0.9475,129.8410499494848,19.86119784741011,0.001,0.001,90.0,6.613158370549478e+17,129.84088916446998,0.0457,19.8611416755,0.0304,5.2887,0.059000000000000004,-35.122,0.092,-13.046,0.06,False,230032.0,81.8409,12.283896,106530.0,188.37900000000002,12.782706,175091.0,145.579,11.653758999999999,1.128947,35.36,1.31,5.0,5014.6,0.1433,0.0802,0.79,0.358,0.03295,08392185+1951402,129.841059,19.861185,0.1,0.07,90.0,10.874,10.45,10.369000000000002,0.02,0.023,0.02,AAA,222.0,0.0,2451105.9902,0.08486,1.3183129840976406e+17,129.84092264,19.8611391,0.156,0.115,0.0,604299264.0,72.0,55948.41976852,5.0,87.0,,,65572.0,,,65572.0,,,32804.0,,,32804.0,,,65572.0,0.49568599999999996,0.032,0.18899999999999997,5229.07470703,169.4277343700005,0.0003862150700881345,0.0019182322011299278,0.00090235773330652,1.128947,0.002119873641590425,,,,,,,,,,
826,211953966.0,,KTWO211953966-C05,5.0,31.0,130.67074499999998,19.532915,LC,-31.0,3.0,-14.0,3.0,,,22.436,0.191,,,,,20.612,0.022,19.082,0.011,17.398,0.006999999999999999,16.502,0.008,15.002,0.043,14.553,0.052000000000000005,14.094,0.06,18.362,gri,,,5037-301-2-0118-0198,,08424097+1931584,,0.747,0.253,0.7,,,,14.0,1.0,45.0,,,0.005,130.67074499999998,19.532915,6.612359850237225e+17,130.67058,19.53286,0.9,130.67070829999997,19.5328889,211953966.0,0.9,0.4475592642952877,130.67064415,19.53287445,130.67070829999997,19.5329028,0.99,0.0,0.2403902632078448,130.67066018749998,19.532881537500003,,,,,,0.93,130.6707358827693,19.5329144020645,0.005,0.003,90.0,6.612359850237225e+17,130.67058110296998,0.1596,19.53286391285,0.081,5.1118,0.1892,-33.88,0.327,-11.727,0.17300000000000001,False,1035.63,1.34893,18.150357999999997,163.704,8.15581,19.816236,1477.3,5.68854,16.83825,2.9779869999999997,,,0.0,,,,,,0.031007999999999997,08424097+1931584,130.670749,19.532915,0.07,0.07,45.0,15.002,14.552999999999999,14.094000000000001,0.043,0.052000000000000005,0.06,AAA,222.0,0.0,2451109.9822,0.013571000000000001,1.3144130670630002e+17,130.67059065,19.53286687,0.005,0.005,90.0,503635968.0,60.0,56028.85826389,5.0,79.0,20.2592,0.0136,115000.0,18.9867,0.0102,115000.0,17.3812,0.003,115000.0,16.6518,0.006,115000.0,16.2855,0.0076,115000.0,0.551602,,,,,0.0014132741823878032,0.05278759019681733,0.00417274285863963,2.9779869999999997,0.05295225643682668,20.55139711803816,0.01419957687946276,19.02467395196816,0.011157881303192004,17.38937141784816,0.003015905756979503,16.531097125927204,0.009225636552531098,16.52091105871032,0.02107792305127973
