        B,        I,        MP,        R,        V,       Kp,      DEC,    PM_RA,   PM_DEC,  H_2MASS,  J_2MASS,  K_2MASS ID,RA
-99.999,-99.999,-1.0,-99.999,20.0261,20.140639999999998,11.659139,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005107,132.79509
-99.999,-99.999,-1.0,-99.999,-99.999,21.278370000000002,11.658306,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005108,132.63697
-99.999,-99.999,-1.0,-99.999,-99.999,21.33809,11.660802,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005114,132.89822
-99.999,20.5711,-1.0,-99.999,-99.999,21.9341,11.661021,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005116,132.88603
-99.999,-99.999,-1.0,20.8505,-99.999,20.26975,11.66141,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005120,132.76928999999998
-99.999,-99.999,-1.0,-99.999,-99.999,21.01884,11.661961,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005122,132.86584
-99.999,20.6401,-1.0,20.9129,20.4286,20.56733,11.662915,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005127,132.85
-99.999,19.0503,-1.0,-99.999,-99.999,21.63751,11.663367,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005130,132.86575
-99.999,-99.999,-1.0,20.5557,20.7405,20.75756,11.664499000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005132,132.87358999999998
-99.999,-99.999,-1.0,-99.999,-99.999,21.088620000000002,11.664829,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005137,132.71669
-99.999,-99.999,-1.0,-99.999,-99.999,21.67119,11.668610000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005152,132.8051
-99.999,18.3274,-1.0,-99.999,-99.999,20.3236,11.669207,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005157,132.75686000000002
-99.999,19.994,-1.0,-99.999,-99.999,21.503429999999998,11.670877,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005163,132.94692
-99.999,-99.999,-1.0,-99.999,-99.999,22.77151,11.672339,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005173,132.90815
-99.999,19.7566,-1.0,20.6931,21.434,20.72629,11.673957000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005180,132.82535
-99.999,-99.999,-1.0,20.6195,21.2736,20.76707,11.673339,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005181,132.67436999999998
-99.999,19.1097,-1.0,-99.999,-99.999,21.216739999999998,11.674371,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005184,132.74979
-99.999,20.8266,-1.0,-99.999,20.4818,21.028879999999997,11.674249,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005185,132.70717
-99.999,20.1987,-1.0,20.9587,20.8109,20.88486,11.676896000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005194,132.68419
-99.999,18.8394,-1.0,-99.999,-99.999,20.31565,11.677356,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005195,132.7559
-99.999,18.3768,-1.0,-99.999,-99.999,21.36284,11.678417999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005196,132.90055
-99.999,-99.999,-1.0,-99.999,-99.999,21.26285,11.679625,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005199,132.93137
-99.999,-99.999,-1.0,-99.999,-99.999,21.037860000000002,11.680114999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005203,132.84461000000002
-99.999,-99.999,-1.0,-99.999,-99.999,21.59167,11.679639,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005204,132.69808999999998
-99.999,-99.999,-1.0,-99.999,-99.999,21.54521,11.681068,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005206,132.93413
-99.999,19.5133,-1.0,-99.999,21.602,20.97638,11.682388000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005211,132.9037
-99.999,20.5579,-1.0,20.7092,-99.999,19.71977,11.682134,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005213,132.77291
-99.999,18.8528,-1.0,-99.999,-99.999,23.49405,11.68144,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005214,132.5862
-99.999,19.1333,-1.0,-99.999,-99.999,21.08318,11.682453,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005217,132.70616
-99.999,-99.999,-1.0,-99.999,-99.999,22.71035,11.684686,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005222,132.93833
-99.999,19.4212,-1.0,21.1118,-99.999,20.607470000000003,11.685201,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005225,132.96208000000001
-99.999,20.1134,-1.0,-99.999,20.6674,20.97077,11.685002,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005226,132.90767
-99.999,-99.999,-1.0,-99.999,-99.999,21.77545,11.685349,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005230,132.85214
-99.999,-99.999,-1.0,-99.999,-99.999,20.533089999999998,11.684996,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005232,132.67943
-99.999,-99.999,-1.0,20.9629,-99.999,21.64159,11.686371000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005233,132.85648999999998
-99.999,18.2555,-1.0,-99.999,-99.999,21.25999,11.686897,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005238,132.89577
-99.999,18.9886,-1.0,-99.999,-99.999,20.975839999999998,11.686063,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005239,132.75832
-99.999,19.4971,-1.0,20.9065,-99.999,20.8241,11.685763,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005240,132.686
-99.999,18.2,-1.0,-99.999,-99.999,21.16528,11.687469,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005243,132.96077
-99.999,-99.999,-1.0,-99.999,-99.999,20.2313,11.68613,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005244,132.67917
-99.999,18.5788,-1.0,-99.999,-99.999,21.30584,11.686411,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005245,132.65856000000002
-99.999,19.2887,-1.0,21.2105,-99.999,20.744529999999997,11.687952000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005247,132.92928999999998
-99.999,20.1558,-1.0,-99.999,-99.999,22.56906,11.687447,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005248,132.84065
-99.999,-99.999,-1.0,-99.999,-99.999,21.70961,11.689081,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005253,132.74251
-99.999,20.0028,-1.0,20.6059,21.1008,20.55213,11.690174,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005256,132.73328
-99.999,20.8522,-1.0,21.2159,-99.999,21.54123,11.690727,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005257,132.80064
-99.999,-99.999,-1.0,-99.999,-99.999,21.91519,11.691925999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005262,132.7081
-99.999,18.4992,-1.0,-99.999,-99.999,21.42251,11.69356,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005263,132.94052
-99.999,-99.999,-1.0,-99.999,-99.999,20.78324,11.693085,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005266,132.73691000000002
-99.999,-99.999,-1.0,-99.999,-99.999,21.61457,11.693225,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005269,132.64
-99.999,19.9645,-1.0,20.8434,-99.999,20.636689999999998,11.694339,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005270,132.83845
-99.999,18.6151,-1.0,-99.999,-99.999,21.38815,11.694742,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005271,132.82408
-99.999,-99.999,-1.0,-99.999,-99.999,21.7544,11.695442,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005272,132.95391999999998
-99.999,-99.999,-1.0,-99.999,-99.999,22.00345,11.695039999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005273,132.84803
-99.999,18.3303,-1.0,-99.999,23.5883,21.41069,11.695929,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005277,132.88012
-99.999,19.7891,-1.0,20.7376,-99.999,20.13365,11.695195,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005278,132.74318
-99.999,-99.999,-1.0,-99.999,-99.999,19.59234,11.697328,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005285,132.82764
-99.999,-99.999,-1.0,-99.999,-99.999,21.80559,11.696928999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005287,132.72808
-99.999,17.8659,-1.0,-99.999,-99.999,20.73077,11.700204,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005294,132.9127
-99.999,19.8854,-1.0,21.1889,-99.999,21.110310000000002,11.700116,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005295,132.89138
-99.999,19.0381,-1.0,-99.999,-99.999,20.73538,11.699534,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005296,132.70623999999998
-99.999,-99.999,-1.0,-99.999,-99.999,21.37484,11.700389999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005297,132.84236
-99.999,19.0216,-1.0,20.6703,-99.999,20.36702,11.700955,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005298,132.81478
-99.999,18.1908,-1.0,-99.999,-99.999,20.8736,11.700683999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005299,132.78638
-99.999,21.0243,-1.0,20.868,-99.999,21.0799,11.700581,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005301,132.72193000000001
-99.999,18.5157,-1.0,-99.999,-99.999,20.887179999999997,11.702411999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005302,132.90013000000002
-99.999,20.0218,-1.0,20.9351,-99.999,20.451710000000002,11.701376,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005303,132.6859
-99.999,-99.999,-1.0,-99.999,-99.999,22.01909,11.701887,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005305,132.71525
-99.999,19.434,-1.0,-99.999,-99.999,21.407989999999998,11.703108,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005310,132.82637
-99.999,19.7102,-1.0,20.9373,-99.999,21.39525,11.701494,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005313,132.40209
-99.999,-99.999,-1.0,-99.999,-99.999,21.54082,11.70392,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005315,132.78949
-99.999,20.6457,-1.0,20.9507,-99.999,20.58752,11.703446000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005316,132.70122
-99.999,18.7,-1.0,-99.999,-99.999,21.1386,11.703513000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005321,132.65618
-99.999,-99.999,-1.0,20.5708,-99.999,20.85265,11.705636,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005324,132.93303
-99.999,19.6026,-1.0,21.0541,-99.999,21.12657,11.704979,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005327,132.69154
-99.999,18.1862,-1.0,-99.999,-99.999,21.034689999999998,11.706254,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005328,132.88648999999998
-99.999,18.4902,-1.0,-99.999,-99.999,21.14007,11.705810000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005329,132.79044
-99.999,-99.999,-1.0,-99.999,-99.999,21.02936,11.706854,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005337,132.83341000000001
-99.999,18.4549,-1.0,-99.999,-99.999,21.03022,11.705928,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005338,132.63643000000002
-99.999,-99.999,-1.0,-99.999,-99.999,22.2405,11.708056,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005340,132.96491
-99.999,-99.999,-1.0,-99.999,-99.999,21.30262,11.70904,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005345,132.88138
-99.999,-99.999,-1.0,-99.999,-99.999,21.73539,11.710985,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005349,132.78038
-99.999,-99.999,-1.0,-99.999,-99.999,21.98907,11.71162,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005354,132.78506000000002
-99.999,-99.999,-1.0,-99.999,22.0694,21.10644,11.712212,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005355,132.80254
-99.999,-99.999,-1.0,20.7167,-99.999,20.89283,11.713203,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005357,132.9262
-99.999,18.1521,-1.0,-99.999,-99.999,21.18403,11.712899,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005359,132.77952
-99.999,-99.999,-1.0,-99.999,-99.999,20.948529999999998,11.711928,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005361,132.56613000000002
-99.999,18.4562,-1.0,-99.999,-99.999,20.83305,11.714031,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005362,132.92917
-99.999,-99.999,-1.0,-99.999,20.5874,21.31267,11.712898,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005363,132.6395
-99.999,19.6556,-1.0,-99.999,23.1742,21.43984,11.713996,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005365,132.81723
-99.999,-99.999,-1.0,-99.999,-99.999,20.849629999999998,11.715629,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005368,132.94472
-99.999,-99.999,-1.0,-99.999,-99.999,21.54412,11.715388,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005369,132.86805
-99.999,-99.999,-1.0,-99.999,-99.999,21.269479999999998,11.715309,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005370,132.80403
-99.999,19.3132,-1.0,-99.999,21.2141,21.1709,11.716753,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005373,132.84117
-99.999,-99.999,-1.0,-99.999,-99.999,21.99592,11.7175,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005375,132.90291000000002
-99.999,-99.999,-1.0,-99.999,-99.999,20.47879,11.719224,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005381,132.92031
-99.999,-99.999,-1.0,-99.999,-99.999,20.481360000000002,11.718722,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005382,132.83942
-99.999,18.3042,-1.0,-99.999,-99.999,20.94292,11.719028,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005386,132.66068
-99.999,19.4642,-1.0,-99.999,-99.999,21.00015,11.719863,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005388,132.81765
-99.999,18.5813,-1.0,-99.999,-99.999,20.697110000000002,11.721478,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005391,132.96432
-99.999,20.4702,-1.0,21.1154,-99.999,20.77985,11.721041,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005392,132.83482
-99.999,18.4041,-1.0,-99.999,-99.999,23.12057,11.721789,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005394,132.97331
-99.999,19.7731,-1.0,20.8828,-99.999,20.3556,11.722044,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005395,132.96585
-99.999,-99.999,-1.0,-99.999,20.9048,21.206979999999998,11.721753,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005400,132.6364
-99.999,-99.999,-1.0,-99.999,-99.999,19.693170000000002,11.723498,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005401,132.95181000000002
-99.999,-99.999,-1.0,20.9928,-99.999,20.663220000000003,11.722714999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005402,132.80513
-99.999,-99.999,-1.0,-99.999,-99.999,21.444329999999997,11.724324000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005404,132.89055
-99.999,19.9487,-1.0,20.6816,-99.999,20.5727,11.724997,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005405,132.9589
-99.999,20.1158,-1.0,21.0964,-99.999,20.54683,11.724942,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005409,132.80778999999998
-99.999,18.1113,-1.0,-99.999,-99.999,21.122510000000002,11.72415,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005410,132.65721000000002
-99.999,17.6697,-1.0,-99.999,-99.999,20.59891,11.725710000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005415,132.78712
-99.999,18.0953,-1.0,-99.999,-99.999,20.96096,11.725838000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005417,132.74024
-99.999,18.6894,-1.0,-99.999,-99.999,21.28891,11.726871000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005420,132.6944
-99.999,18.197,-1.0,-99.999,20.8899,21.15685,11.727458,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005423,132.67596
-99.999,-99.999,-1.0,-99.999,-99.999,21.55454,11.729961999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005425,132.70115
-99.999,-99.999,-1.0,-99.999,-99.999,21.55806,11.729747999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005426,132.64377
-99.999,-99.999,-1.0,-99.999,-99.999,21.8627,11.730148,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005429,132.65126999999998
-99.999,19.4943,-1.0,-99.999,-99.999,20.90466,11.731492,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005431,132.78246000000001
-99.999,18.9654,-1.0,-99.999,-99.999,21.18005,11.731363,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005432,132.71933
-99.999,-99.999,-1.0,-99.999,-99.999,20.9713,11.732498,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005436,132.77222
-99.999,19.8999,-1.0,20.9138,-99.999,20.08118,11.734164999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005439,132.78689
-99.999,20.3516,-1.0,21.0662,-99.999,20.87414,11.73677,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005442,132.96111000000002
-99.999,18.8852,-1.0,-99.999,-99.999,21.02086,11.736517,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005445,132.76988
-99.999,20.2256,-1.0,20.9076,-99.999,20.26209,11.737607,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005446,132.88616000000002
-99.999,-99.999,-1.0,-99.999,-99.999,20.988210000000002,11.738041,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005448,132.9565
-99.999,-99.999,-1.0,-99.999,-99.999,20.84903,11.73756,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005451,132.74408
-99.999,19.2438,-1.0,-99.999,-99.999,20.54616,11.739047,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005453,132.91765
-99.999,20.7035,-1.0,-99.999,-99.999,21.53743,11.738235000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005454,132.74629
-99.999,19.9682,-1.0,21.5559,-99.999,20.5445,11.73982,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005460,132.86758999999998
-99.999,19.568,-1.0,21.0197,22.715,20.268929999999997,11.74042,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005463,132.78256000000002
-99.999,18.3249,-1.0,-99.999,-99.999,20.18636,11.743069,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005471,132.78438
-99.999,-99.999,-1.0,-99.999,-99.999,21.434910000000002,11.743796000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005473,132.64896000000002
-99.999,18.8259,-1.0,-99.999,-99.999,20.44766,11.74472,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005475,132.78045
-99.999,-99.999,-1.0,-99.999,-99.999,21.418879999999998,11.745343,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005477,132.71786
20.6604,-99.999,-1.0,22.111,-99.999,21.62278,11.7482,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005486,132.75243
-99.999,18.4034,-1.0,20.0967,-99.999,20.62164,11.748942999999999,-999.9999,-999.9999,16.029,16.787,   16.128  0005489,132.83933000000002
-99.999,19.3199,-1.0,-99.999,-99.999,21.66551,11.750408,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005495,132.8621
-99.999,-99.999,-1.0,-99.999,-99.999,23.1249,11.751066,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005499,132.86377
-99.999,17.7363,-1.0,-99.999,-99.999,21.346239999999998,11.749885,-999.9999,-999.9999,16.338,17.009,   15.487  0005500,132.63455
-99.999,-99.999,-1.0,-99.999,-99.999,21.25906,11.75073,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005505,132.65111000000002
-99.999,18.026,-1.0,-99.999,-99.999,20.56375,11.753579,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005512,132.87315
-99.999,19.1713,-1.0,-99.999,-99.999,21.27909,11.753343,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005513,132.66213
-99.999,18.3526,-1.0,-99.999,-99.999,20.778660000000002,11.756117,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005521,132.86817
-99.999,-99.999,-1.0,-99.999,-99.999,20.169079999999997,11.755744,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005522,132.7881
-99.999,20.1375,-1.0,21.1551,-99.999,20.630570000000002,11.757079,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005523,132.86562
-99.999,18.8123,-1.0,-99.999,-99.999,20.61801,11.757686,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005526,132.89307
-99.999,19.5385,-1.0,-99.999,-99.999,21.49977,11.758607000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005537,132.63418000000001
-99.999,20.4025,-1.0,20.746,20.8748,21.517220000000002,11.760297999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005538,132.91138999999998
-99.999,18.9621,-1.0,-99.999,-99.999,20.4705,11.762619,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005548,132.96801000000002
-99.999,18.1763,-1.0,-99.999,-99.999,20.83209,11.762998,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005553,132.75486
-99.999,20.0616,-1.0,21.2855,-99.999,19.6725,11.765056,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005564,132.80858999999998
-99.999,19.6473,-1.0,-99.999,-99.999,20.90435,11.76281,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005565,132.41464
-99.999,20.2684,-1.0,21.108,-99.999,20.93079,11.765889999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005566,132.93021000000002
-99.999,-99.999,-1.0,-99.999,-99.999,21.64179,11.765937,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005568,132.92078999999998
-99.999,-99.999,-1.0,-99.999,-99.999,20.8396,11.766755999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005574,132.72066999999998
-99.999,18.2141,-1.0,-99.999,-99.999,20.21945,11.767263999999999,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005575,132.7916
-99.999,18.846,-1.0,-99.999,-99.999,22.813589999999998,11.768898,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005578,132.92853
-99.999,19.1011,-1.0,-99.999,-99.999,20.677870000000002,11.768801,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005579,132.85916
-99.999,20.4501,-1.0,20.9989,-99.999,21.075329999999997,11.769541,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005580,132.97182
-99.999,-99.999,-1.0,-99.999,-99.999,21.436329999999998,11.769099,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005583,132.73944
-99.999,-99.999,-1.0,-99.999,-99.999,20.84608,11.77033,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005584,132.95144
-99.999,20.4135,-1.0,20.762,21.3324,20.81048,11.769686,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005586,132.7105
-99.999,-99.999,-1.0,-99.999,-99.999,21.97789,11.770905,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005587,132.90204
-99.999,19.8806,-1.0,21.336,-99.999,20.923479999999998,11.770086000000001,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005588,132.71513000000002
-99.999,-99.999,-1.0,-99.999,-99.999,20.6735,11.77012,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005589,132.70523
-99.999,18.5284,-1.0,-99.999,-99.999,20.09635,11.770964,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005591,132.84611999999998
-99.999,-99.999,-1.0,-99.999,-99.999,21.69789,11.770551,-999.9999,-999.9999,-99.999,-99.999,  -99.999  0005592,132.75725
