object,ra,dec,k2campaign,fpa_module,Vmag,Jmag,Hmag,Kmag,ndet,best_aperture_im,best_aperture_ep,best_aperture_tf,bestaper_lcurl,full_lcurl,plot_bestaper_IMLC,plot_bestaper_EPLC,plot_bestaper_TFLC
2MASS J06093099+2432486,92.37913,24.546824,0,24,15.94,14.606,14.322,14.261,1390,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093099+2432486-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093099+2432486-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093099+2432486-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093099+2432486-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093099+2432486-24-TF-bestaper-k2lc.png
2MASS J06093101+2428311,92.379214,24.475307,0,24,15.445,13.296,12.874,12.873,1387,1,1,1,http://k2.hatsurveys.org/archive/K2.0/module-24/06093101+2428311-ca571b3064d0c8d610cef8bedc2e632d37ecc9eef228de37ba6fa8da-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093101+2428311-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093101+2428311-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093101+2428311-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093101+2428311-24-TF-bestaper-k2lc.png
2MASS J06093102+2414243,92.379257,24.23992,0,24,None,14.381,13.704,13.495,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06093102+2414243-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093102+2414243-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093102+2414243-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093102+2414243-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093102+2414243-24-TF-bestaper-k2lc.png
2MASS J06093104+2431409,92.379361,24.528002,0,24,None,14.239,13.793,13.781,1389,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06093104+2431409-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093104+2431409-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093104+2431409-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093104+2431409-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093104+2431409-24-TF-bestaper-k2lc.png
2MASS J06093110+2418429,92.379636,24.311925,0,24,None,14.774,14.369,14.358,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06093110+2418429-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093110+2418429-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093110+2418429-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093110+2418429-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093110+2418429-24-TF-bestaper-k2lc.png
2MASS J06093112+2429000,92.379736,24.483341,0,24,None,14.648,14.312,14.169,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093112+2429000-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093112+2429000-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093112+2429000-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093112+2429000-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093112+2429000-24-TF-bestaper-k2lc.png
2MASS J06093116+2408249,92.379844,24.140263,0,24,16.084,14.114,13.722,13.572,1386,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06093116+2408249-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093116+2408249-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093116+2408249-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093116+2408249-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093116+2408249-24-TF-bestaper-k2lc.png
2MASS J06093118+2424521,92.379894,24.414469,0,24,13.471,12.345,12.106,12.098,1386,1,1,1,http://k2.hatsurveys.org/archive/K2.0/module-24/06093118+2424521-ca571b3064d0c8d610cef8bedc2e632d37ecc9eef228de37ba6fa8da-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093118+2424521-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093118+2424521-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093118+2424521-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093118+2424521-24-TF-bestaper-k2lc.png
2MASS J06093122+2407027,92.380081,24.117433,0,24,15.012,13.568,13.253,13.173,1386,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06093122+2407027-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093122+2407027-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093122+2407027-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093122+2407027-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093122+2407027-24-TF-bestaper-k2lc.png
UCAC4-573-025162,92.380439,24.504292,0,24,None,None,None,None,1389,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-573-025162-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-573-025162-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-573-025162-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-573-025162-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-573-025162-24-TF-bestaper-k2lc.png
2MASS J06093131+2434132,92.380441,24.570307,0,24,None,14.703,13.949,13.879,1390,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2434132-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2434132-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2434132-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2434132-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2434132-24-TF-bestaper-k2lc.png
2MASS J06093131+2342452,92.380462,23.712545,0,24,14.48,11.917,11.302,11.103,534,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2342452-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2342452-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2342452-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2342452-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093131+2342452-24-TF-bestaper-k2lc.png
2MASS J06093133+2403099,92.38049,24.052775,0,24,None,14.128,13.361,13.187,1387,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06093133+2403099-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093133+2403099-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093133+2403099-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093133+2403099-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093133+2403099-24-TF-bestaper-k2lc.png
2MASS J06093141+2427496,92.380872,24.463781,0,24,15.098,13.614,13.255,13.137,1387,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06093141+2427496-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093141+2427496-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093141+2427496-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093141+2427496-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093141+2427496-24-TF-bestaper-k2lc.png
2MASS J06093142+2415210,92.380876,24.255795,0,24,None,14.383,13.993,13.797,1387,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06093142+2415210-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093142+2415210-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093142+2415210-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093142+2415210-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093142+2415210-24-TF-bestaper-k2lc.png
2MASS J06093155+2419275,92.381426,24.324337,0,24,None,14.89,14.743,14.533,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093155+2419275-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093155+2419275-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093155+2419275-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093155+2419275-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093155+2419275-24-TF-bestaper-k2lc.png
2MASS J06093160+2419564,92.381688,24.332361,0,24,11.522,10.91,10.837,10.792,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093160+2419564-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093160+2419564-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093160+2419564-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093160+2419564-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093160+2419564-24-TF-bestaper-k2lc.png
2MASS J06093162+2412566,92.381748,24.215716,0,24,None,12.864,12.533,12.429,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093162+2412566-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093162+2412566-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093162+2412566-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093162+2412566-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093162+2412566-24-TF-bestaper-k2lc.png
2MASS J06093164+2426119,92.381845,24.436637,0,24,14.996,13.728,13.47,13.446,1387,1,1,1,http://k2.hatsurveys.org/archive/K2.0/module-24/06093164+2426119-ca571b3064d0c8d610cef8bedc2e632d37ecc9eef228de37ba6fa8da-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093164+2426119-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093164+2426119-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093164+2426119-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093164+2426119-24-TF-bestaper-k2lc.png
2MASS J06093168+2425086,92.381997,24.41906,0,24,15.584,12.502,11.87,11.685,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093168+2425086-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093168+2425086-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093168+2425086-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093168+2425086-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093168+2425086-24-TF-bestaper-k2lc.png
2MASS J06093173+2407255,92.382192,24.123772,0,24,None,14.596,14.103,13.974,1386,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06093173+2407255-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093173+2407255-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093173+2407255-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093173+2407255-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093173+2407255-24-TF-bestaper-k2lc.png
UCAC4-571-024235,92.382612,24.020551,0,24,None,None,None,None,1388,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024235-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024235-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024235-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024235-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024235-24-TF-bestaper-k2lc.png
2MASS J06093182+2429356,92.382613,24.493237,0,24,14.543,12.769,12.389,12.303,1388,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06093182+2429356-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093182+2429356-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093182+2429356-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093182+2429356-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093182+2429356-24-TF-bestaper-k2lc.png
2MASS J06093190+2410385,92.382915,24.177375,0,24,14.852,13.18,12.733,12.621,1386,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2410385-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2410385-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2410385-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2410385-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2410385-24-TF-bestaper-k2lc.png
2MASS J06093190+2436145,92.38292,24.604034,0,24,16.073,14.239,13.725,13.656,1390,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2436145-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2436145-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2436145-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2436145-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093190+2436145-24-TF-bestaper-k2lc.png
2MASS J06093192+2410343,92.38298,24.176201,0,24,None,14.692,14.254,14.12,1386,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06093192+2410343-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093192+2410343-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093192+2410343-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093192+2410343-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093192+2410343-24-TF-bestaper-k2lc.png
2MASS J06093201+2415101,92.383365,24.252759,0,24,None,14.435,13.96,13.738,1387,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06093201+2415101-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093201+2415101-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093201+2415101-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093201+2415101-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093201+2415101-24-TF-bestaper-k2lc.png
2MASS J06093209+2410157,92.383705,24.171061,0,24,None,14.202,13.509,13.33,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093209+2410157-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093209+2410157-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093209+2410157-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093209+2410157-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093209+2410157-24-TF-bestaper-k2lc.png
2MASS J06093217+2434246,92.384009,24.573524,0,24,15.713,14.78,14.549,14.502,1391,3,1,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06093217+2434246-ca03ccfc764a0cf7617b621459ed64dfda4f4770d9dcb4145ff9c25b-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093217+2434246-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093217+2434246-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093217+2434246-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093217+2434246-24-TF-bestaper-k2lc.png
2MASS J06093218+2422581,92.384083,24.382798,0,24,None,14.454,14.112,13.973,1386,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093218+2422581-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093218+2422581-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093218+2422581-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093218+2422581-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093218+2422581-24-TF-bestaper-k2lc.png
2MASS J06093221+2412396,92.384196,24.210969,0,24,None,14.13,13.478,13.315,1387,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2412396-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2412396-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2412396-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2412396-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2412396-24-TF-bestaper-k2lc.png
2MASS J06093221+2423272,92.384211,24.39088,0,24,11.059,10.47,10.437,10.348,1386,7,7,7,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2423272-378efa99ffc91b31ffa0cc8950b4eeaadf2cf3116c103f7c0a7e4f26-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2423272-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2423272-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2423272-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093221+2423272-24-TF-bestaper-k2lc.png
UCAC4-572-025198,92.384586,24.376132,0,24,None,None,None,None,1387,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-025198-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-025198-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-025198-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-025198-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-572-025198-24-TF-bestaper-k2lc.png
2MASS J06093234+2421094,92.38473,24.352637,0,24,13.897,12.657,12.403,12.358,1387,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06093234+2421094-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093234+2421094-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093234+2421094-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093234+2421094-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093234+2421094-24-TF-bestaper-k2lc.png
2MASS J06093245+2413125,92.385218,24.220132,0,24,13.875,12.62,12.369,12.294,1387,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093245+2413125-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093245+2413125-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093245+2413125-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093245+2413125-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093245+2413125-24-TF-bestaper-k2lc.png
2MASS J06093246+2435355,92.385273,24.593228,0,24,15.98,14.252,13.908,13.848,1391,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06093246+2435355-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093246+2435355-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06093246+2435355-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093246+2435355-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06093246+2435355-24-TF-bestaper-k2lc.png
